event_id,user_id,event_type,product_id,product_category,event_timestamp,device_type,browser,operating_system,session_id,page_url,duration_seconds,referrer_source,ab_test_variant,country,city,is_bot,scroll_depth_pct,click_x,click_y,search_query,conversion_value
17763,,click,277,Books,2023-03-01 20:32:32,desktop,Opera,iOS,sess-oxekknhzdccd,/page/yqkdal,298,affiliate,control,JP,Delhi,true,,732.8,541.0,,
17764,1199,wishlist,,,2023-01-06 02:47:32,mobile,Safari,Linux,sess-sfbysubocabv,/page/dkgisv,174,twitter,variant_a,IN,São Paulo,false,,,,,
17765,,wishlist,,,2022-11-23 08:31:04,mobile,Opera,Windows,sess-ktzlhyuwthxi,/page/vjsicv,108,bing,control,IN,Mumbai,true,,,,,
17766,887,page_view,414,Toys,2025-12-02 07:37:56,tablet,Opera,Android,sess-xaatviqyrjze,/page/aspdlu,269,bing,variant_a,AU,Mexico City,true,,,,,
17767,816,scroll,,,2022-01-04 10:46:40,tablet,Opera,Android,sess-gbsijgsqdmge,/page/hibktb,217,twitter,control,DE,Mexico City,false,54.0,,,,
17768,389,search,,,2022-11-30 23:18:34,desktop,Firefox,iOS,sess-tqgioqskvddq,/page/gcsizs,264,direct,control,CA,Monterrey,false,,,,search term 74,
17769,527,purchase,,,2025-02-14 07:04:21,tablet,Firefox,Windows,sess-kkhlfdsynagk,/page/otccqt,501,instagram,variant_b,AU,Osaka,true,,,,,11.62
17770,252,scroll,53,Beauty,2022-11-23 08:37:40,desktop,Safari,macOS,sess-pxzvaoawnndr,/page/leskyx,139,bing,control,US,Delhi,true,83.9,,,,
17771,273,form_submit,233,Beauty,2025-03-26 16:47:37,tablet,Firefox,macOS,sess-zgwhcdswvxgq,/page/mrosli,542,google,variant_a,MX,New York,false,,,,,
17772,799,page_view,,,2022-07-28 07:41:51,mobile,Chrome,Android,sess-wnyjcgkpjckz,/page/qdmcve,23,affiliate,variant_b,US,London,true,,,,,
17773,308,click,,,2022-04-03 17:37:18,mobile,Opera,iOS,sess-lvkplwatlzjq,/page/fwiscq,83,email,variant_b,US,Paris,false,,1236.1,446.7,,
17774,274,add_to_cart,,,2022-06-04 18:55:02,mobile,Chrome,iOS,sess-rauxqpyzrxej,/page/crxlme,212,facebook,variant_a,MX,Vancouver,false,,,,,
17775,,click,,,2023-02-15 18:22:10,desktop,Safari,Windows,sess-hvgolhwhhnri,/page/xehvqs,294,twitter,variant_a,MX,Berlin,true,,39.7,312.5,,
17776,537,form_submit,,,2024-11-03 08:01:51,tablet,Edge,Android,sess-ttkdxirdshyy,/page/smmdhb,35,instagram,variant_a,DE,Toronto,false,,,,,
17777,1154,form_submit,428,Clothing,2022-09-13 08:33:53,mobile,Edge,Linux,sess-edblubwnhhlp,/page/pwzvba,73,bing,control,US,Toronto,false,,,,,
17778,1731,search,266,Beauty,2022-10-03 08:14:36,desktop,Safari,Windows,sess-lcnbuzivnwbf,/page/brrhjp,80,facebook,control,AU,New York,true,,,,search term 105,
17779,1833,scroll,,,2025-07-13 18:21:52,tablet,Firefox,iOS,sess-uavqflsaeoaz,/page/taqlbs,51,facebook,control,IN,São Paulo,false,2.5,,,,
17780,880,form_submit,,,2025-12-13 07:39:02,tablet,Opera,iOS,sess-wbnhcpencprp,/page/vmiryq,247,affiliate,variant_b,US,Mexico City,false,,,,,
17781,369,search,141,Electronics,2023-02-25 07:34:19,tablet,Firefox,Windows,sess-rusoivinfdro,/page/bwirzh,442,twitter,variant_a,DE,Osaka,true,,,,search term 178,
17782,112,scroll,54,Books,2023-10-25 02:22:11,desktop,Firefox,macOS,sess-tofhbtjxfnui,/page/pvslmt,156,email,variant_a,US,New York,false,28.5,,,,
17783,147,search,236,Books,2022-05-12 20:08:36,tablet,Firefox,Linux,sess-nlpxganrcioy,/page/ueywny,117,facebook,variant_a,UK,New York,true,,,,search term 181,
17784,25,click,30,Automotive,2023-06-16 12:15:46,tablet,Chrome,macOS,sess-loyfkkutuduq,/page/qzeshs,362,facebook,variant_a,US,Sydney,false,,337.7,667.7,,
17785,1688,wishlist,189,Sports,2023-03-19 21:08:16,mobile,Safari,Android,sess-pwlfhznaqqhp,/page/iebbtm,55,youtube,variant_a,BR,New York,true,,,,,
17786,1172,search,241,Books,2025-07-01 08:35:04,desktop,Chrome,Windows,sess-qitwcnjjaqpd,/page/zzxrzx,503,google,variant_a,US,Munich,true,,,,search term 9,
17787,559,scroll,,,2024-09-17 08:18:00,tablet,Opera,macOS,sess-vamrhlvzuajz,/page/xomcfj,434,twitter,control,FR,Rio,true,23.6,,,,
17788,1367,video_play,499,Sports,2022-02-21 18:46:30,mobile,Safari,Android,sess-mdxdkfovvavk,/page/dtsnno,569,instagram,variant_a,US,Toronto,false,,,,,
17789,1001,wishlist,,,2023-01-31 06:05:28,tablet,Opera,macOS,sess-wtgwpftworrx,/page/bgrmdy,249,google,control,JP,Melbourne,true,,,,,
17790,41,form_submit,,,2023-08-05 21:11:43,desktop,Opera,Windows,sess-tboqsconwlej,/page/kogrys,572,bing,variant_a,US,Manchester,false,,,,,
17791,878,scroll,,,2023-05-06 11:24:03,tablet,Chrome,macOS,sess-ryomnmsmhbfm,/page/fxiodx,176,bing,variant_a,CA,Chicago,false,1.7,,,,
17792,1601,click,,,2025-12-27 05:39:52,mobile,Safari,iOS,sess-wlbmtvbprncu,/page/bhbnve,250,none,variant_a,IN,Toronto,true,,130.4,518.5,,
17793,816,page_view,78,Clothing,2022-03-24 13:25:12,tablet,Opera,Linux,sess-vrvidxclukfs,/page/gzgwuv,106,google,variant_a,DE,Lyon,false,,,,,
17794,1143,purchase,,,2025-03-03 13:59:16,tablet,Chrome,iOS,sess-zxdgemayogcm,/page/wdlmvc,442,twitter,variant_b,DE,Munich,true,,,,,461.01
17795,178,page_view,,,2025-01-12 10:35:30,desktop,Firefox,macOS,sess-lvnsrhurfcmw,/page/fcblhy,23,none,variant_b,DE,Monterrey,false,,,,,
17796,1048,video_play,,,2023-02-15 00:35:07,desktop,Edge,Windows,sess-cycohukpimqt,/page/odkqzx,85,none,variant_a,DE,Delhi,false,,,,,
17797,,form_submit,,,2023-04-12 08:22:47,desktop,Edge,Windows,sess-bdcmcdnzyxpr,/page/rwimfb,397,bing,variant_b,BR,Paris,true,,,,,
17798,,video_play,137,Food,2022-04-08 06:14:36,tablet,Edge,Android,sess-kryinnuhjnlr,/page/frdanm,394,facebook,control,UK,Tokyo,true,,,,,
17799,1356,form_submit,,,2024-02-16 11:00:22,mobile,Safari,Linux,sess-spevfmnktxem,/page/ovqiks,576,google,variant_a,CA,Paris,false,,,,,
17800,1669,scroll,,,2022-12-10 05:36:59,desktop,Chrome,Android,sess-buesfznrqcdw,/page/mzkkeu,316,email,control,AU,Monterrey,false,63.8,,,,
17801,194,purchase,,,2025-09-26 00:51:33,desktop,Safari,Windows,sess-ilflhfiozfzy,/page/prkfic,243,youtube,variant_a,MX,Delhi,true,,,,,77.6
17802,1242,click,,,2025-11-27 20:46:09,tablet,Chrome,iOS,sess-tofpomyekymy,/page/wfesgq,597,direct,variant_a,JP,Toronto,true,,1260.1,595.0,,
17803,790,wishlist,,,2025-01-13 00:47:10,tablet,Edge,macOS,sess-waogpxdurtpm,/page/jbptel,355,google,variant_a,UK,São Paulo,true,,,,,
17804,1077,form_submit,391,Food,2023-12-17 12:13:27,tablet,Opera,Linux,sess-orclguxmmimt,/page/liqlvu,374,instagram,control,BR,Berlin,true,,,,,
17805,319,purchase,100,Beauty,2022-06-04 21:20:52,mobile,Opera,iOS,sess-knorpqutovrv,/page/dqzfnr,468,facebook,variant_b,AU,Sydney,true,,,,,223.96
17806,1680,purchase,120,Automotive,2023-11-17 02:49:28,desktop,Opera,Windows,sess-iznvebpfrrsb,/page/ucscew,478,facebook,control,MX,Munich,true,,,,,32.17
17807,840,form_submit,,,2025-11-29 11:40:39,tablet,Safari,Android,sess-acncopxhfzcp,/page/owrrmg,98,google,variant_a,DE,Mexico City,false,,,,,
17808,,share,330,Sports,2023-03-01 23:12:05,mobile,Safari,Windows,sess-wgyhafjawtxw,/page/jqlxgb,519,twitter,variant_b,JP,New York,true,,,,,
17809,1700,wishlist,409,Music,2022-02-19 08:58:10,mobile,Chrome,Windows,sess-fmochwzkiaey,/page/ulwxhp,439,facebook,variant_b,CA,Vancouver,false,,,,,
17810,1615,scroll,187,Food,2023-05-16 20:09:02,tablet,Firefox,macOS,sess-quxlojeuatgn,/page/ldwigg,339,facebook,variant_a,FR,Munich,true,33.3,,,,
17811,1819,scroll,165,Electronics,2025-04-17 18:10:37,desktop,Safari,Android,sess-qvvqqetgybrv,/page/rruect,144,affiliate,variant_b,JP,Munich,true,15.5,,,,
17812,1599,search,285,Home & Garden,2025-01-30 19:50:24,mobile,Opera,macOS,sess-oeywsfwxcooj,/page/tnstux,210,email,control,FR,Osaka,true,,,,search term 11,
17813,1793,search,,,2025-03-06 04:54:14,desktop,Opera,Windows,sess-cifnnirvrpro,/page/fmedqh,221,instagram,variant_b,US,Vancouver,true,,,,search term 72,
17814,1583,page_view,294,Beauty,2023-10-08 01:15:56,mobile,Opera,Android,sess-ishlakmlvjnv,/page/dmfbti,191,twitter,variant_b,FR,Rio,false,,,,,
17815,188,search,90,Books,2024-12-14 09:48:44,desktop,Firefox,macOS,sess-uynaiemdpevf,/page/qxnenr,368,email,control,JP,Mumbai,true,,,,search term 63,
17816,866,video_play,,,2025-02-05 17:11:23,desktop,Firefox,macOS,sess-tldvrtjvqeyu,/page/fieyvt,522,affiliate,variant_b,AU,Vancouver,true,,,,,
17817,224,purchase,181,Books,2024-02-07 04:01:05,tablet,Edge,iOS,sess-djphobcpmuhk,/page/qzosfj,539,instagram,variant_a,US,São Paulo,false,,,,,429.62
17818,1230,page_view,342,Home & Garden,2022-06-10 05:55:55,desktop,Firefox,iOS,sess-ghjogvanoiuo,/page/gslbgd,247,none,control,US,Lyon,false,,,,,
17819,1747,search,,,2025-07-17 01:59:52,desktop,Firefox,iOS,sess-qluylyccgrtj,/page/fjvdhq,565,none,control,UK,Chicago,false,,,,search term 9,
17820,35,video_play,359,Sports,2025-09-13 20:47:40,desktop,Firefox,Android,sess-rwoqdinakszx,/page/eicqrt,324,google,variant_a,BR,Melbourne,false,,,,,
17821,1665,search,137,Clothing,2023-05-26 16:18:46,mobile,Safari,Linux,sess-bcimqlwtbpnb,/page/ofxhzs,406,bing,control,JP,Rio,true,,,,search term 178,
17822,1121,add_to_cart,277,Clothing,2025-10-29 11:40:23,tablet,Safari,Windows,sess-bdpkmdbzbjhm,/page/mjxmas,455,affiliate,variant_b,MX,Monterrey,false,,,,,
17823,734,scroll,238,Home & Garden,2023-01-22 13:47:33,mobile,Edge,Windows,sess-tjuknnjucdyc,/page/jabbzt,33,email,variant_a,DE,Monterrey,true,27.0,,,,
17824,1968,share,,,2024-01-29 05:10:53,desktop,Chrome,iOS,sess-mbhpwpfyuhbk,/page/sndozz,342,none,variant_a,UK,Munich,false,,,,,
17825,1481,wishlist,96,Food,2022-02-15 17:05:14,tablet,Firefox,Linux,sess-npbhsvkbshar,/page/vsslci,398,bing,variant_a,IN,Manchester,true,,,,,
17826,488,share,253,Sports,2022-08-14 04:35:38,desktop,Opera,Android,sess-macipvocpprv,/page/hqctzr,197,youtube,variant_b,US,São Paulo,true,,,,,
17827,234,click,,,2022-12-30 03:40:48,desktop,Opera,iOS,sess-ysokucqkjqas,/page/fhfzbk,369,none,variant_b,BR,Sydney,true,,502.3,702.5,,
17828,925,share,,,2022-07-15 22:59:55,mobile,Safari,Android,sess-oajtjpmvdqqo,/page/ouppup,471,bing,control,JP,Manchester,false,,,,,
17829,617,page_view,326,Automotive,2025-02-13 23:51:43,desktop,Firefox,Windows,sess-sfpdvxkngvtq,/page/bohoat,411,affiliate,variant_a,US,New York,false,,,,,
17830,382,search,1,Automotive,2025-01-07 06:32:03,mobile,Edge,macOS,sess-zozxpcghypdj,/page/ceuyru,353,none,variant_a,BR,São Paulo,true,,,,search term 142,
17831,489,form_submit,,,2025-12-03 19:49:27,tablet,Chrome,Linux,sess-fombbkdgzxwk,/page/jojuyb,172,google,control,JP,Manchester,true,,,,,
17832,386,click,387,Food,2024-02-06 23:48:25,desktop,Edge,Linux,sess-jldytlcqyewv,/page/fhkszm,576,twitter,control,CA,Tokyo,true,,836.4,526.8,,
17833,733,wishlist,175,Beauty,2023-06-06 14:46:24,desktop,Opera,Linux,sess-uwphrlwihbwk,/page/bxynrn,446,google,variant_a,BR,Manchester,true,,,,,
17834,1494,page_view,,,2025-12-27 09:13:02,tablet,Safari,iOS,sess-ctuknmdetefn,/page/qgnzmt,26,affiliate,variant_a,UK,Mumbai,false,,,,,
17835,108,share,380,Home & Garden,2023-05-14 16:37:21,tablet,Firefox,Windows,sess-zlpdmmsyccnk,/page/kmatow,29,google,variant_b,CA,Tokyo,false,,,,,
17836,1155,form_submit,214,Toys,2022-01-23 13:37:45,desktop,Safari,macOS,sess-tnuokjhhxshy,/page/xngygf,279,direct,variant_a,CA,Delhi,true,,,,,
17837,841,add_to_cart,487,Automotive,2022-02-13 10:52:11,desktop,Edge,iOS,sess-dhscbnhoaptk,/page/bxctmf,502,instagram,control,IN,Paris,true,,,,,
17838,900,search,197,Music,2022-03-04 06:57:51,desktop,Opera,Linux,sess-arsgonormnto,/page/bwtool,391,bing,variant_a,MX,Melbourne,false,,,,search term 172,
17839,1641,scroll,,,2024-11-15 11:23:06,desktop,Opera,Android,sess-kujthepvfcph,/page/qhlptq,395,none,variant_b,JP,Berlin,false,7.1,,,,
17840,254,page_view,137,Clothing,2025-05-29 22:30:55,desktop,Safari,Android,sess-vzuuaxsuitgd,/page/ussdbp,188,youtube,control,JP,Paris,false,,,,,
17841,622,form_submit,,,2024-03-24 23:51:13,tablet,Chrome,Linux,sess-xvdipglkisui,/page/jveymf,112,affiliate,control,AU,Paris,true,,,,,
17842,1716,video_play,284,Beauty,2024-07-20 11:19:21,desktop,Edge,Linux,sess-aerqppjjuzqg,/page/bnvzov,178,youtube,control,FR,Delhi,true,,,,,
17843,1263,wishlist,32,Toys,2024-07-03 11:28:04,mobile,Firefox,Linux,sess-mpdpntfuuhgm,/page/gsatji,576,google,variant_a,MX,Osaka,true,,,,,
17844,1620,page_view,,,2024-02-11 10:08:48,desktop,Opera,macOS,sess-gmvbonefclab,/page/ldhxwl,363,email,variant_a,DE,Mumbai,true,,,,,
17845,1612,purchase,91,Music,2024-07-30 19:46:31,desktop,Chrome,iOS,sess-qifhxwvwproh,/page/rlcmss,167,direct,control,JP,Melbourne,true,,,,,229.33
17846,1527,add_to_cart,371,Sports,2025-08-28 13:58:58,desktop,Safari,Linux,sess-rqgrjryapdsz,/page/cqyfmw,235,email,control,US,Berlin,true,,,,,
17847,832,share,481,Toys,2025-07-15 11:03:33,tablet,Chrome,Android,sess-iuzimlzpjagk,/page/jbmnae,585,affiliate,variant_a,FR,Delhi,false,,,,,
17848,1198,page_view,,,2025-09-17 04:27:46,desktop,Safari,macOS,sess-tsnmovcubwjs,/page/vjgqin,420,email,control,DE,Delhi,true,,,,,
17849,16,scroll,,,2024-12-16 05:41:52,mobile,Firefox,Windows,sess-lkgwpwjjbdmp,/page/jeqjdn,81,bing,variant_b,FR,Paris,false,97.9,,,,
17850,776,form_submit,451,Beauty,2022-12-04 08:33:26,mobile,Opera,macOS,sess-eptypukqblus,/page/svgqub,375,affiliate,variant_a,AU,Mexico City,false,,,,,
17851,1822,wishlist,351,Toys,2025-07-11 02:14:27,mobile,Safari,Windows,sess-bkrcepomdbni,/page/yhzzeb,77,email,control,BR,Chicago,false,,,,,
17852,574,form_submit,212,Toys,2025-03-29 18:42:16,tablet,Edge,Android,sess-aqiicptwtufl,/page/dtaohd,405,facebook,control,US,Munich,true,,,,,
17853,1518,wishlist,,,2025-11-21 01:23:15,mobile,Safari,Android,sess-eygylbmeiszr,/page/hfcilr,508,none,variant_a,MX,Chicago,true,,,,,
17854,353,click,99,Books,2022-01-17 13:47:05,mobile,Safari,Linux,sess-llwgainoschl,/page/rfwszu,382,twitter,control,AU,Mumbai,false,,930.3,234.4,,
17855,59,video_play,462,Clothing,2025-11-19 04:42:55,mobile,Firefox,Android,sess-twothaqnttqi,/page/cocsei,502,email,control,JP,Monterrey,true,,,,,
17856,413,wishlist,272,Home & Garden,2022-03-06 20:42:17,desktop,Safari,Windows,sess-wspykbyufxrq,/page/kwhsef,130,affiliate,variant_a,MX,Melbourne,false,,,,,
17857,1823,search,269,Home & Garden,2023-12-24 05:36:00,mobile,Opera,iOS,sess-rabxhyarvoht,/page/nzhgkj,242,twitter,variant_b,US,Osaka,false,,,,search term 198,
17858,1262,page_view,118,Sports,2024-09-30 09:23:08,desktop,Firefox,Linux,sess-sywijcgabtlf,/page/ypeqcp,280,instagram,variant_a,BR,Melbourne,true,,,,,
17859,1466,purchase,443,Food,2023-08-27 01:16:23,desktop,Edge,Android,sess-zxevovdugyzu,/page/qspsor,351,email,control,FR,Paris,true,,,,,43.5
17860,756,video_play,262,Sports,2023-12-06 14:06:24,mobile,Edge,Android,sess-fogcacmnvsxn,/page/ktegtx,167,twitter,variant_b,CA,Lyon,true,,,,,
17861,986,add_to_cart,19,Electronics,2023-10-15 12:50:12,tablet,Chrome,Android,sess-gcblzjkvnelq,/page/xyqtoh,335,facebook,variant_a,FR,Munich,false,,,,,
17862,591,scroll,,,2025-07-15 22:43:41,mobile,Opera,Windows,sess-ufsdsctlcwlb,/page/teobty,151,instagram,control,AU,Manchester,true,40.8,,,,
17863,1131,search,172,Food,2025-10-14 08:17:05,desktop,Firefox,Linux,sess-quxsyzsnyfrc,/page/xetdyr,441,instagram,variant_a,US,Melbourne,false,,,,search term 179,
17864,1486,share,404,Music,2025-09-01 21:45:13,tablet,Firefox,iOS,sess-jjhpezcezlyi,/page/usutti,100,facebook,control,CA,Delhi,false,,,,,
17865,451,page_view,147,Home & Garden,2023-02-23 15:14:54,tablet,Chrome,Windows,sess-njjacquccqqv,/page/ulklbb,400,affiliate,variant_b,US,Lyon,false,,,,,
17866,1001,scroll,280,Toys,2022-08-02 23:13:50,tablet,Opera,Android,sess-zzipsklxtwtb,/page/qkentw,510,instagram,control,DE,New York,true,95.0,,,,
17867,878,share,,,2023-08-10 09:16:28,desktop,Edge,iOS,sess-pvvrxhothkmu,/page/tnkgvi,103,twitter,variant_b,MX,Rio,true,,,,,
17868,1052,purchase,431,Clothing,2025-01-18 16:13:32,mobile,Firefox,Linux,sess-jhvsqmtldjxr,/page/vqkzrw,251,facebook,variant_b,UK,Monterrey,false,,,,,333.89
17869,594,search,154,Electronics,2022-06-28 18:22:30,tablet,Opera,Android,sess-bdbebsipxjbw,/page/gmjuwf,517,bing,variant_b,UK,Vancouver,true,,,,search term 40,
17870,1445,share,452,Music,2024-01-21 21:05:29,mobile,Chrome,Windows,sess-okbdtrgtbtio,/page/dkssut,42,twitter,variant_b,FR,New York,false,,,,,
17871,1292,search,381,Food,2025-02-05 11:57:27,mobile,Firefox,Android,sess-zllubizgnkkx,/page/mciucd,532,bing,variant_b,FR,Manchester,true,,,,search term 44,
17872,231,purchase,,,2022-12-13 09:59:51,desktop,Opera,Android,sess-clwjcycoadci,/page/wvtpog,437,affiliate,variant_a,JP,Mexico City,false,,,,,354.29
17873,1972,click,220,Clothing,2025-01-27 11:49:19,mobile,Firefox,Windows,sess-hntkncrzgnxr,/page/vawref,215,twitter,control,AU,Mumbai,false,,1325.5,507.5,,
17874,116,add_to_cart,,,2024-11-29 02:24:41,tablet,Opera,Android,sess-ttcenqftduli,/page/ojccnk,23,google,variant_b,MX,Manchester,true,,,,,
17875,1316,click,433,Electronics,2022-05-16 05:22:08,tablet,Safari,Android,sess-jntixfugvfkd,/page/ksowjk,555,affiliate,variant_a,IN,New York,false,,1907.3,865.9,,
17876,1988,page_view,221,Beauty,2022-04-14 19:35:20,desktop,Edge,macOS,sess-nrnqltbscrxa,/page/kucdiq,284,email,variant_a,US,Manchester,false,,,,,
17877,691,add_to_cart,492,Sports,2023-09-04 09:50:10,desktop,Edge,Linux,sess-irnyeumgycyh,/page/bluexq,171,youtube,variant_a,JP,London,false,,,,,
17878,1000,video_play,,,2024-03-02 19:20:59,mobile,Safari,Linux,sess-qkbkmrrzhwax,/page/friljr,559,direct,variant_b,US,Osaka,true,,,,,
17879,1382,add_to_cart,388,Electronics,2024-12-21 07:00:36,desktop,Opera,Linux,sess-xarfhhtbgqcc,/page/smncxp,416,facebook,variant_b,CA,Melbourne,true,,,,,
17880,1188,video_play,334,Electronics,2023-02-04 12:17:44,mobile,Firefox,Linux,sess-pcyqerxsupdl,/page/nnjrhm,493,instagram,variant_b,US,Chicago,true,,,,,
17881,1463,wishlist,89,Clothing,2023-06-08 20:51:22,tablet,Opera,Linux,sess-dsfqtizmvxik,/page/mglxoz,81,none,control,JP,Melbourne,false,,,,,
17882,1991,click,498,Electronics,2023-01-14 05:55:54,desktop,Safari,Linux,sess-ephgxzvyuqbf,/page/uknolq,154,bing,control,AU,Munich,true,,425.7,867.3,,
17883,25,wishlist,115,Beauty,2023-05-06 02:47:12,mobile,Chrome,Windows,sess-wxgpnlruhtbr,/page/gqodgf,238,instagram,variant_b,JP,Berlin,false,,,,,
17884,1146,share,,,2024-10-25 19:14:41,desktop,Safari,Windows,sess-krxkcnfuyoxa,/page/alhgrd,340,facebook,control,MX,Rio,true,,,,,
17885,1165,add_to_cart,135,Automotive,2022-04-27 10:37:49,tablet,Edge,Linux,sess-rmbmsyqcrmay,/page/kdeyjp,15,email,variant_a,FR,London,false,,,,,
17886,849,purchase,325,Food,2022-02-12 12:29:56,desktop,Chrome,iOS,sess-mpszaiixqycx,/page/cafwnn,16,affiliate,control,CA,Osaka,true,,,,,149.33
17887,1952,click,283,Automotive,2023-06-21 09:38:50,desktop,Edge,Linux,sess-ddscugomngdx,/page/hbjxww,161,bing,variant_a,JP,Osaka,true,,553.9,565.5,,
17888,1745,purchase,,,2022-01-03 00:43:22,mobile,Edge,Windows,sess-xxoetvftpplb,/page/ivsrtr,2,email,variant_b,DE,Rio,true,,,,,121.82
17889,421,video_play,256,Electronics,2025-10-25 07:20:27,tablet,Safari,macOS,sess-meqhnwhyxvsc,/page/tjzlzf,95,google,control,US,Mexico City,false,,,,,
17890,919,wishlist,,,2022-10-21 11:38:06,mobile,Safari,macOS,sess-wgnztsztmatc,/page/pojwya,365,none,control,DE,Lyon,false,,,,,
17891,,wishlist,,,2022-01-27 21:15:37,mobile,Opera,Windows,sess-wuajhsftvfzl,/page/ulqubf,411,direct,variant_a,FR,Munich,false,,,,,
17892,629,form_submit,,,2022-01-22 02:31:23,tablet,Safari,Windows,sess-hwyworxvkayn,/page/gzbqpx,159,facebook,control,FR,Delhi,false,,,,,
17893,,add_to_cart,438,Clothing,2023-12-15 02:48:50,mobile,Opera,iOS,sess-ttuyypkgzmjz,/page/ckckqp,328,affiliate,variant_a,JP,Berlin,true,,,,,
17894,,video_play,,,2023-12-19 14:11:19,desktop,Firefox,Linux,sess-pmdqabcmwady,/page/lmjtza,307,affiliate,variant_a,JP,Lyon,true,,,,,
17895,290,page_view,122,Beauty,2022-11-14 23:26:22,tablet,Opera,macOS,sess-vhuewhhkgddu,/page/kczcxa,15,twitter,control,AU,Delhi,false,,,,,
17896,,share,,,2023-01-22 13:31:00,desktop,Chrome,macOS,sess-ctmxwfercres,/page/lcljep,493,youtube,control,JP,Tokyo,true,,,,,
17897,874,click,,,2023-05-28 08:34:40,tablet,Safari,macOS,sess-svjcolrvxmsn,/page/luilsx,334,none,variant_b,MX,Mumbai,true,,1144.1,834.4,,
17898,,share,51,Automotive,2024-04-04 10:13:29,desktop,Opera,macOS,sess-inmjoorcokkk,/page/otcyes,93,direct,control,FR,Sydney,true,,,,,
17899,749,page_view,,,2023-08-11 05:30:01,desktop,Chrome,Linux,sess-pfvdovvwzwpw,/page/idzywh,543,twitter,variant_a,JP,Rio,false,,,,,
17900,482,form_submit,,,2024-10-10 06:33:47,desktop,Firefox,macOS,sess-wurhitjrkxll,/page/dzvnzq,4,email,variant_a,CA,Delhi,false,,,,,
17901,242,scroll,,,2024-10-15 01:05:40,desktop,Opera,macOS,sess-zljtarjyplxt,/page/imptgq,421,google,variant_b,MX,Lyon,false,52.4,,,,
17902,334,add_to_cart,323,Sports,2022-11-02 09:09:34,mobile,Edge,Android,sess-jssmpurxgmki,/page/rxhnxp,271,email,variant_a,MX,Sydney,true,,,,,
17903,116,search,96,Sports,2024-05-11 11:39:36,desktop,Chrome,Linux,sess-ifpmynxigplm,/page/xovrjw,275,twitter,control,FR,Melbourne,false,,,,search term 103,
17904,1000,add_to_cart,409,Home & Garden,2024-10-17 20:54:50,tablet,Firefox,Windows,sess-nwwjqywjaqzc,/page/lxibei,97,instagram,variant_b,MX,Toronto,true,,,,,
17905,376,purchase,,,2023-05-17 22:29:33,desktop,Safari,macOS,sess-adqrbbriarmw,/page/acmqqs,83,email,control,BR,Munich,false,,,,,68.71
17906,292,wishlist,,,2023-11-19 04:18:56,desktop,Safari,iOS,sess-cwkytatfjcmn,/page/lxvatr,160,direct,variant_a,IN,Osaka,false,,,,,
17907,719,video_play,123,Food,2022-07-07 18:37:05,mobile,Opera,macOS,sess-lhogckosphea,/page/bvzdhj,347,youtube,control,UK,London,true,,,,,
17908,240,video_play,139,Beauty,2024-04-04 12:18:38,desktop,Firefox,Android,sess-ettmdlxvdbbg,/page/zjuabc,356,instagram,variant_a,AU,Melbourne,false,,,,,
17909,821,share,166,Food,2024-09-02 17:27:38,tablet,Opera,macOS,sess-drdljczmtvkd,/page/rhznyw,344,none,control,MX,London,false,,,,,
17910,495,click,196,Automotive,2024-12-30 19:28:33,mobile,Safari,Windows,sess-dnyvfvbryfjc,/page/yfvjjn,247,google,variant_b,BR,Manchester,false,,822.4,442.8,,
17911,1595,click,499,Sports,2024-05-16 04:16:32,mobile,Edge,macOS,sess-buzgwbehsaib,/page/bibvrn,167,affiliate,variant_b,AU,Vancouver,false,,1719.9,76.7,,
17912,,form_submit,,,2023-11-10 11:34:59,desktop,Safari,iOS,sess-rkllonalvsda,/page/xrfmej,336,none,variant_a,CA,Lyon,true,,,,,
17913,383,video_play,,,2025-03-11 00:11:20,desktop,Safari,Linux,sess-hehiamcfarev,/page/rxtmkj,583,twitter,variant_b,IN,Rio,true,,,,,
17914,198,share,105,Music,2025-04-12 03:24:20,mobile,Edge,macOS,sess-bnfmmtowvjzy,/page/fhytzg,365,youtube,control,AU,Delhi,true,,,,,
17915,245,video_play,416,Beauty,2025-05-07 03:28:33,mobile,Safari,Android,sess-zaokmkccuepk,/page/ahkzol,181,facebook,variant_b,US,Munich,true,,,,,
17916,464,click,,,2022-06-03 05:16:54,tablet,Chrome,Windows,sess-wjtgjeqpkhnp,/page/xknkap,100,google,variant_b,UK,Monterrey,false,,459.5,167.6,,
17917,1892,search,,,2024-10-23 14:39:10,desktop,Safari,Linux,sess-pycodomkxwno,/page/gmhljj,540,affiliate,variant_b,MX,Manchester,false,,,,search term 116,
17918,1088,page_view,,,2022-10-07 00:44:00,mobile,Firefox,Windows,sess-oocqfgkdiijm,/page/zvblio,176,affiliate,control,DE,Delhi,true,,,,,
17919,1042,form_submit,144,Electronics,2022-07-19 05:06:56,mobile,Chrome,Linux,sess-udzgdulsccac,/page/teyusx,220,instagram,control,DE,New York,false,,,,,
17920,,video_play,120,Automotive,2023-06-22 04:15:19,mobile,Chrome,Windows,sess-pfwqrblravrj,/page/fqrhvx,356,direct,variant_b,US,Tokyo,true,,,,,
17921,680,purchase,416,Music,2023-10-19 14:21:45,desktop,Edge,Linux,sess-vwsjcjvrvbsc,/page/qtrbyy,329,none,control,DE,Mumbai,true,,,,,401.07
