order_item_id,order_id,product_id,product_name,category,quantity,unit_price,subtotal,discount_amount,tax_rate,tax_amount,returned,return_reason,fulfillment_type,is_digital,gift_wrap,seller_id,warehouse_id,ship_date
13193,2270,491,Product_491,Toys,5,575.14,2757.15,118.55,0.0825,227.46,true,arrived_late,digital_delivery,true,true,SEL-096,WH-10,2023-01-27
13194,4847,334,Product_334,Automotive,4,1265.5,4968.65,93.35,0.0752,373.64,false,,in_store,false,true,SEL-022,WH-07,2023-02-28
13195,3376,260,Product_260,Music,2,803.99,1563.62,44.36,0.1,156.36,false,,dropship,false,true,SEL-027,WH-05,2023-08-22
13196,3977,295,Product_295,Music,1,1477.88,1204.35,273.53,0.0737,88.76,true,wrong_item,warehouse,true,false,SEL-057,WH-03,2022-04-20
13197,2874,406,Product_406,Electronics,3,1087.88,3176.68,86.96,0.0912,289.71,false,,in_store,true,true,SEL-053,WH-10,2025-08-15
13198,3750,3,Product_3,Home & Garden,4,248.08,917.95,74.37,0.1085,99.6,false,,warehouse,false,false,SEL-052,WH-14,2023-04-20
13199,718,68,Product_68,Toys,5,253.04,1224.37,40.83,0.0974,119.25,false,,dropship,false,false,SEL-098,WH-20,2023-06-04
13200,1986,372,Product_372,Clothing,1,322.84,230.25,92.59,0.0869,20.01,true,not_as_described,warehouse,true,false,SEL-022,WH-16,2023-04-19
13201,3149,87,Product_87,Sports,2,1316.81,2460.99,172.63,0.0695,171.04,false,,dropship,false,false,SEL-074,WH-05,2022-09-05
13202,2765,78,Product_78,Home & Garden,1,330.1,248.57,81.53,0.0916,22.77,false,,dropship,true,false,SEL-094,WH-07,2023-05-13
13203,4293,205,Product_205,Books,3,1172.97,3214.13,304.78,0.0517,166.17,false,,dropship,true,false,SEL-017,WH-07,2022-04-11
13204,2680,373,Product_373,Beauty,3,126.53,369.6,9.99,0.0634,23.43,false,,warehouse,false,false,SEL-078,WH-14,2023-07-03
13205,4301,161,Product_161,Clothing,1,774.63,734.12,40.51,0.0587,43.09,false,,digital_delivery,true,true,SEL-073,WH-04,2025-01-02
13206,821,157,Product_157,Automotive,5,135.05,649.34,25.91,0.075,48.7,false,,dropship,true,true,SEL-005,WH-05,2023-04-19
13207,2441,5,Product_5,Food,2,577.66,1092.25,63.07,0.0744,81.26,false,,warehouse,true,true,SEL-006,WH-15,2022-07-12
13208,1798,28,Product_28,Beauty,3,419.06,1173.26,83.92,0.0931,109.23,true,wrong_item,digital_delivery,false,true,SEL-090,WH-06,2025-03-01
13209,3981,354,Product_354,Clothing,3,808.47,2304.63,120.78,0.0903,208.11,true,defective,dropship,false,false,SEL-026,WH-16,2022-08-31
13210,2811,461,Product_461,Books,4,962.69,3719.99,130.77,0.0957,356.0,true,wrong_item,in_store,false,false,SEL-089,WH-04,2022-10-03
13211,3377,429,Product_429,Clothing,3,1123.59,3139.58,231.19,0.0695,218.2,false,,in_store,false,true,SEL-049,WH-11,2022-10-13
13212,1749,462,Product_462,Books,3,43.67,123.27,7.74,0.057,7.03,false,,warehouse,false,true,SEL-076,WH-03,2022-05-10
13213,4929,217,Product_217,Home & Garden,1,430.01,400.3,29.71,0.1001,40.07,false,,digital_delivery,false,false,SEL-094,WH-16,2024-10-02
13214,4983,53,Product_53,Food,1,302.31,290.53,11.78,0.1008,29.29,false,,in_store,true,false,SEL-057,WH-19,2025-01-16
13215,3607,160,Product_160,Beauty,2,501.36,956.5,46.22,0.1054,100.82,false,,dropship,true,false,SEL-057,WH-05,2025-03-25
13216,3399,420,Product_420,Home & Garden,4,122.26,474.19,14.85,0.0934,44.29,true,,warehouse,false,true,SEL-035,WH-04,2025-01-15
13217,2821,338,Product_338,Automotive,1,834.2,681.37,152.83,0.0871,59.35,false,,dropship,false,true,SEL-002,WH-05,2023-10-08
13218,190,253,Product_253,Clothing,4,982.04,3687.72,240.44,0.1076,396.8,true,defective,warehouse,false,false,SEL-019,WH-14,2022-12-07
13219,3000,194,Product_194,Food,2,734.64,1367.93,101.35,0.1175,160.73,false,,dropship,true,false,SEL-051,WH-01,2023-08-08
13220,3052,391,Product_391,Beauty,5,136.63,648.75,34.4,0.0869,56.38,true,not_as_described,digital_delivery,false,true,SEL-090,WH-17,2024-02-01
13221,131,450,Product_450,Beauty,2,82.4,144.89,19.91,0.0823,11.92,false,,dropship,true,false,SEL-022,WH-16,2025-03-02
13222,3907,323,Product_323,Toys,2,1383.45,2696.4,70.5,0.1046,282.04,false,,dropship,true,false,SEL-010,WH-04,2023-01-16
13223,2507,323,Product_323,Music,3,828.46,2477.58,7.8,0.0521,129.08,false,,dropship,false,true,SEL-078,WH-19,2025-02-11
13224,1793,172,Product_172,Beauty,2,1386.08,2478.75,293.41,0.098,242.92,true,defective,warehouse,true,false,SEL-006,WH-01,2022-08-09
13225,3799,202,Product_202,Automotive,2,87.57,157.52,17.62,0.0799,12.59,true,defective,digital_delivery,false,true,SEL-078,WH-16,2025-11-27
13226,4904,405,Product_405,Automotive,4,375.21,1467.5,33.34,0.1188,174.34,false,,dropship,true,true,SEL-003,WH-05,2022-10-08
13227,3498,327,Product_327,Food,3,321.92,905.32,60.44,0.0697,63.1,true,,digital_delivery,true,false,SEL-095,WH-10,2022-07-03
13228,2038,293,Product_293,Sports,2,788.34,1488.78,87.9,0.1126,167.64,false,,digital_delivery,false,false,SEL-018,WH-12,2024-12-08
13229,920,377,Product_377,Sports,4,1423.95,5325.12,370.68,0.0915,487.25,false,,in_store,false,true,SEL-022,WH-09,2025-10-23
13230,210,74,Product_74,Books,2,1142.31,2105.34,179.28,0.1121,236.01,false,,warehouse,false,true,SEL-015,WH-07,2023-02-11
13231,3604,334,Product_334,Home & Garden,2,92.98,159.7,26.26,0.0846,13.51,false,,warehouse,true,true,SEL-070,WH-13,2022-04-19
13232,1473,8,Product_8,Clothing,1,19.65,18.27,1.38,0.0657,1.2,false,,dropship,true,true,SEL-010,WH-06,2022-10-14
13233,1222,237,Product_237,Electronics,1,1212.46,991.52,220.94,0.0752,74.56,false,,in_store,false,false,SEL-009,WH-03,2022-07-06
13234,3854,408,Product_408,Home & Garden,2,955.61,1890.4,20.82,0.0629,118.91,false,,dropship,true,true,SEL-028,WH-19,2022-11-15
13235,3837,461,Product_461,Toys,3,340.68,922.38,99.66,0.0971,89.56,true,wrong_item,dropship,true,true,SEL-032,WH-08,2022-03-08
13236,529,332,Product_332,Toys,2,1472.63,2895.53,49.73,0.0808,233.96,true,defective,warehouse,true,false,SEL-029,WH-05,2024-02-19
13237,3889,97,Product_97,Sports,3,858.35,2524.77,50.28,0.0978,246.92,false,,dropship,true,true,SEL-045,WH-14,2025-09-15
13238,3478,437,Product_437,Books,1,1306.95,1034.17,272.78,0.1089,112.62,false,,dropship,false,true,SEL-010,WH-18,2023-01-20
13239,883,3,Product_3,Electronics,5,1233.87,6141.52,27.83,0.0971,596.34,true,wrong_item,in_store,true,false,SEL-005,WH-01,2024-11-26
13240,3485,265,Product_265,Home & Garden,2,379.65,692.2,67.1,0.0873,60.43,true,wrong_item,warehouse,true,true,SEL-044,WH-19,2022-09-11
13241,1196,89,Product_89,Electronics,4,107.85,415.01,16.39,0.1135,47.1,false,,in_store,false,false,SEL-042,WH-08,2024-02-06
13242,4156,194,Product_194,Home & Garden,2,71.85,124.77,18.93,0.0744,9.28,false,,digital_delivery,true,true,SEL-096,WH-13,2024-04-10
13243,1859,60,Product_60,Music,2,1150.78,2091.52,210.04,0.0711,148.71,true,wrong_item,warehouse,false,false,SEL-078,WH-03,2022-11-22
13244,3216,454,Product_454,Music,1,356.25,313.62,42.63,0.0943,29.57,true,defective,digital_delivery,false,false,SEL-025,WH-11,2022-05-18
13245,4972,246,Product_246,Home & Garden,4,422.75,1576.0,115.0,0.0994,156.65,false,,dropship,true,false,SEL-027,WH-07,2023-04-18
13246,1246,328,Product_328,Books,3,1027.14,2958.65,122.77,0.0698,206.51,false,,dropship,true,false,SEL-056,WH-13,2024-08-03
13247,437,289,Product_289,Food,5,164.55,811.67,11.08,0.1184,96.1,false,,warehouse,true,true,SEL-025,WH-12,2025-12-10
13248,2821,117,Product_117,Books,3,80.65,223.31,18.64,0.053,11.84,true,,dropship,true,false,SEL-014,WH-12,2023-01-21
13249,514,176,Product_176,Toys,4,1095.4,4086.15,295.45,0.069,281.94,false,,dropship,false,true,SEL-037,WH-18,2023-08-15
13250,4643,337,Product_337,Beauty,5,444.23,2124.97,96.18,0.0572,121.55,true,arrived_late,dropship,false,false,SEL-027,WH-20,2025-01-01
13251,2299,58,Product_58,Home & Garden,3,1497.59,4212.88,279.89,0.0579,243.93,true,changed_mind,dropship,false,false,SEL-023,WH-16,2025-04-22
13252,4297,180,Product_180,Sports,1,1136.87,902.0,234.87,0.0838,75.59,false,,warehouse,false,true,SEL-030,WH-01,2024-04-03
13253,1968,96,Product_96,Sports,2,335.43,600.73,70.13,0.0663,39.83,true,defective,dropship,false,false,SEL-015,WH-12,2023-02-19
13254,3702,24,Product_24,Toys,1,468.25,401.25,67.0,0.0602,24.16,true,not_as_described,in_store,true,false,SEL-059,WH-09,2025-07-22
13255,1539,24,Product_24,Music,4,980.15,3908.44,12.16,0.0945,369.35,false,,warehouse,false,false,SEL-020,WH-08,2025-05-22
13256,2689,366,Product_366,Beauty,5,1358.34,6642.75,148.95,0.0914,607.15,true,,digital_delivery,true,true,SEL-023,WH-18,2025-07-30
13257,2482,483,Product_483,Toys,5,476.64,2282.47,100.73,0.0837,191.04,false,,dropship,false,false,SEL-028,WH-03,2025-04-28
13258,167,57,Product_57,Sports,3,587.45,1680.53,81.82,0.0548,92.09,false,,in_store,false,true,SEL-065,WH-17,2024-06-22
13259,1963,300,Product_300,Automotive,5,1362.65,6527.67,285.58,0.0711,464.12,false,,dropship,true,true,SEL-039,WH-16,2022-06-22
13260,4792,160,Product_160,Books,3,309.34,854.06,73.96,0.0534,45.61,false,,digital_delivery,true,false,SEL-041,WH-06,2025-10-26
13261,2029,225,Product_225,Food,1,508.37,455.57,52.8,0.0858,39.09,true,arrived_late,warehouse,true,false,SEL-089,WH-13,2022-09-18
13262,1639,168,Product_168,Automotive,4,156.92,581.98,45.7,0.0583,33.93,true,wrong_item,dropship,false,false,SEL-087,WH-10,2023-03-12
13263,4407,324,Product_324,Toys,5,136.24,642.12,39.08,0.0583,37.44,true,not_as_described,in_store,true,true,SEL-075,WH-03,2024-08-21
13264,521,235,Product_235,Music,1,324.29,249.17,75.12,0.0965,24.04,false,,dropship,false,false,SEL-069,WH-10,2023-09-27
13265,2185,275,Product_275,Beauty,2,864.79,1490.93,238.65,0.0821,122.41,true,arrived_late,in_store,true,true,SEL-088,WH-07,2024-03-02
13266,1062,92,Product_92,Beauty,5,266.76,1304.0,29.8,0.0715,93.24,true,,warehouse,false,true,SEL-017,WH-12,2023-12-11
13267,149,284,Product_284,Automotive,4,13.7,53.09,1.71,0.115,6.11,true,changed_mind,digital_delivery,false,true,SEL-003,WH-12,2024-04-18
13268,1243,423,Product_423,Music,1,1370.61,1333.3,37.31,0.0508,67.73,false,,digital_delivery,false,true,SEL-052,WH-01,2022-05-23
13269,3626,313,Product_313,Beauty,3,41.12,123.33,0.03,0.1098,13.54,true,wrong_item,warehouse,true,true,SEL-098,WH-17,2024-01-18
13270,3157,456,Product_456,Music,1,482.66,426.57,56.09,0.0671,28.62,true,changed_mind,in_store,false,false,SEL-021,WH-12,2022-09-26
13271,1228,55,Product_55,Sports,5,1045.28,5107.13,119.27,0.0772,394.27,false,,in_store,true,true,SEL-068,WH-09,2022-09-08
13272,3449,266,Product_266,Toys,1,439.44,367.55,71.89,0.068,24.99,false,,dropship,false,true,SEL-074,WH-03,2024-02-02
13273,4655,392,Product_392,Music,5,1242.64,6189.56,23.64,0.1007,623.29,false,,digital_delivery,false,false,SEL-005,WH-17,2025-04-14
13274,659,95,Product_95,Home & Garden,4,1453.44,5474.23,339.53,0.0996,545.23,false,,warehouse,true,true,SEL-009,WH-16,2024-04-17
13275,3750,259,Product_259,Automotive,3,107.9,306.2,17.5,0.064,19.6,true,not_as_described,digital_delivery,true,true,SEL-069,WH-11,2023-01-23
13276,4625,242,Product_242,Sports,3,764.16,2106.02,186.46,0.0961,202.39,true,wrong_item,dropship,true,true,SEL-035,WH-18,2023-06-13
13277,628,383,Product_383,Home & Garden,5,1296.0,6414.42,65.58,0.0986,632.46,true,,warehouse,false,false,SEL-060,WH-19,2023-11-16
13278,1287,45,Product_45,Clothing,3,413.69,1166.3,74.77,0.0742,86.54,false,,digital_delivery,true,false,SEL-018,WH-04,2023-01-15
13279,1405,173,Product_173,Music,5,131.67,634.37,23.98,0.0707,44.85,false,,in_store,false,true,SEL-073,WH-09,2025-01-14
13280,1933,436,Product_436,Toys,5,49.78,243.98,4.92,0.0863,21.06,false,,warehouse,false,true,SEL-032,WH-09,2024-11-14
13281,503,132,Product_132,Beauty,2,241.02,420.62,61.42,0.1179,49.59,false,,dropship,true,false,SEL-097,WH-03,2023-04-14
13282,568,22,Product_22,Beauty,1,843.83,674.12,169.71,0.0546,36.81,true,not_as_described,dropship,false,false,SEL-071,WH-02,2022-02-21
13283,2751,125,Product_125,Electronics,3,941.53,2748.39,76.2,0.1132,311.12,false,,dropship,true,false,SEL-020,WH-19,2023-03-20
13284,1511,455,Product_455,Sports,2,384.1,701.78,66.42,0.0751,52.7,true,arrived_late,warehouse,true,false,SEL-035,WH-07,2025-03-11
13285,3568,213,Product_213,Clothing,5,60.97,303.17,1.68,0.1019,30.89,true,changed_mind,dropship,false,true,SEL-057,WH-15,2022-02-11
13286,4820,228,Product_228,Toys,5,11.15,53.81,1.94,0.0544,2.93,true,not_as_described,dropship,false,false,SEL-007,WH-12,2025-11-04
13287,2406,238,Product_238,Food,5,845.11,4196.13,29.42,0.0949,398.21,true,arrived_late,in_store,false,false,SEL-030,WH-20,2024-10-25
13288,3740,498,Product_498,Home & Garden,1,1030.22,998.28,31.94,0.1168,116.6,false,,dropship,false,true,SEL-016,WH-14,2024-12-04
13289,266,357,Product_357,Sports,2,1120.05,1915.97,324.13,0.0569,109.02,true,defective,dropship,false,true,SEL-028,WH-07,2023-04-15
13290,3675,342,Product_342,Electronics,1,1029.51,940.71,88.8,0.0748,70.37,false,,warehouse,false,false,SEL-059,WH-05,2023-12-27
13291,492,156,Product_156,Food,3,792.19,2173.24,203.33,0.0785,170.6,false,,warehouse,false,true,SEL-058,WH-14,2022-10-24
13292,2341,219,Product_219,Books,1,220.25,219.51,0.74,0.1056,23.18,false,,warehouse,false,true,SEL-087,WH-07,2022-01-09
13293,1731,300,Product_300,Sports,4,1239.73,4859.55,99.37,0.0914,444.16,false,,dropship,false,false,SEL-030,WH-01,2025-01-16
13294,4678,23,Product_23,Clothing,1,1115.73,1004.04,111.69,0.0885,88.86,true,changed_mind,in_store,true,true,SEL-023,WH-20,2025-01-01
13295,2176,434,Product_434,Books,2,1260.53,2304.65,216.41,0.091,209.72,false,,dropship,true,true,SEL-093,WH-03,2023-06-09
13296,2424,178,Product_178,Home & Garden,1,843.93,689.54,154.39,0.1093,75.37,false,,warehouse,true,true,SEL-080,WH-17,2022-01-14
13297,1441,490,Product_490,Sports,5,398.38,1986.15,5.75,0.0998,198.22,false,,warehouse,true,true,SEL-040,WH-20,2023-06-18
13298,386,451,Product_451,Sports,3,912.64,2615.73,122.19,0.0849,222.08,false,,in_store,true,false,SEL-010,WH-06,2025-09-08
13299,1552,488,Product_488,Home & Garden,5,1182.07,5772.59,137.76,0.0686,396.0,true,,digital_delivery,false,false,SEL-087,WH-20,2023-08-16
13300,851,418,Product_418,Electronics,1,42.04,38.94,3.1,0.0762,2.97,true,not_as_described,in_store,false,false,SEL-042,WH-17,2025-08-27
13301,3253,154,Product_154,Sports,1,856.82,651.87,204.95,0.0593,38.66,true,,in_store,true,false,SEL-006,WH-06,2024-09-06
13302,3534,486,Product_486,Home & Garden,1,89.08,73.42,15.66,0.0887,6.51,false,,warehouse,true,false,SEL-071,WH-11,2024-08-23
13303,4762,256,Product_256,Books,1,348.07,345.13,2.94,0.074,25.54,false,,digital_delivery,false,false,SEL-025,WH-05,2022-12-10
13304,98,337,Product_337,Books,5,745.77,3718.24,10.61,0.0994,369.59,false,,digital_delivery,false,false,SEL-029,WH-08,2022-04-12
13305,1678,372,Product_372,Music,5,1250.31,6122.69,128.86,0.1039,636.15,true,defective,warehouse,false,true,SEL-079,WH-05,2025-12-20
13306,1049,403,Product_403,Beauty,2,612.85,1072.76,152.94,0.0609,65.33,true,changed_mind,dropship,true,true,SEL-073,WH-08,2025-08-11
13307,2945,114,Product_114,Food,5,309.08,1460.33,85.07,0.0712,103.98,true,arrived_late,dropship,true,false,SEL-027,WH-01,2023-05-25
13308,344,389,Product_389,Music,3,141.69,384.24,40.83,0.1121,43.07,false,,in_store,false,false,SEL-089,WH-03,2022-06-14
13309,3493,393,Product_393,Sports,4,653.46,2526.81,87.03,0.1009,254.96,false,,dropship,true,false,SEL-028,WH-14,2022-10-10
13310,3192,63,Product_63,Home & Garden,4,216.42,836.87,28.81,0.0519,43.43,false,,dropship,true,false,SEL-079,WH-06,2024-01-27
13311,1267,322,Product_322,Automotive,5,1124.75,5602.7,21.05,0.1124,629.74,true,arrived_late,in_store,true,false,SEL-079,WH-09,2024-08-29
13312,1468,10,Product_10,Beauty,3,882.42,2393.15,254.11,0.0688,164.65,false,,warehouse,false,false,SEL-002,WH-03,2022-03-03
13313,3546,252,Product_252,Sports,4,172.61,653.75,36.69,0.0859,56.16,false,,dropship,false,true,SEL-021,WH-03,2024-11-19
13314,3897,266,Product_266,Food,2,515.7,1007.1,24.3,0.0684,68.89,false,,dropship,true,true,SEL-049,WH-19,2023-03-17
13315,441,294,Product_294,Automotive,4,438.75,1672.46,82.54,0.0945,158.05,true,defective,dropship,false,true,SEL-009,WH-17,2022-05-22
13316,3274,187,Product_187,Music,2,1193.31,2143.89,242.73,0.0784,168.08,false,,digital_delivery,true,true,SEL-085,WH-18,2022-05-23
13317,4733,413,Product_413,Electronics,5,675.4,3317.53,59.47,0.1027,340.71,false,,warehouse,true,true,SEL-026,WH-12,2022-04-20
13318,4450,51,Product_51,Books,2,1114.21,2189.57,38.85,0.0659,144.29,true,defective,digital_delivery,true,true,SEL-026,WH-07,2023-09-11
13319,2578,24,Product_24,Home & Garden,1,1212.5,1136.97,75.53,0.0956,108.69,false,,in_store,false,false,SEL-087,WH-08,2023-08-06
13320,2735,45,Product_45,Home & Garden,3,567.68,1670.46,32.58,0.0836,139.65,true,,dropship,true,true,SEL-017,WH-19,2024-02-23
13321,1132,123,Product_123,Automotive,5,747.98,3578.14,161.76,0.0517,184.99,false,,digital_delivery,false,true,SEL-072,WH-05,2023-07-03
13322,4369,341,Product_341,Electronics,1,1161.05,1082.09,78.96,0.0704,76.18,true,not_as_described,digital_delivery,true,false,SEL-040,WH-13,2023-02-17
13323,4164,372,Product_372,Electronics,1,341.06,324.32,16.74,0.1032,33.47,false,,digital_delivery,true,true,SEL-056,WH-03,2025-06-01
13324,3943,350,Product_350,Books,4,389.99,1444.65,115.31,0.0767,110.8,false,,digital_delivery,true,false,SEL-098,WH-04,2025-10-06
13325,1761,416,Product_416,Music,1,1360.41,1234.73,125.68,0.113,139.52,false,,dropship,true,false,SEL-052,WH-09,2022-01-02
13326,1967,150,Product_150,Sports,3,157.75,459.41,13.84,0.1095,50.31,true,arrived_late,in_store,true,false,SEL-028,WH-04,2023-06-29
13327,1172,304,Product_304,Food,4,122.38,471.74,17.78,0.1,47.17,false,,warehouse,true,false,SEL-074,WH-10,2023-11-04
13328,1292,55,Product_55,Electronics,1,82.18,69.51,12.67,0.0873,6.07,true,not_as_described,dropship,false,true,SEL-076,WH-12,2023-05-05
13329,1292,168,Product_168,Toys,2,358.26,617.56,98.96,0.0815,50.33,false,,dropship,false,false,SEL-057,WH-04,2023-10-23
13330,1395,287,Product_287,Music,4,655.03,2462.44,157.68,0.0985,242.55,false,,warehouse,true,false,SEL-060,WH-06,2024-11-14
13331,875,11,Product_11,Books,5,1374.76,6609.24,264.56,0.0916,605.41,false,,digital_delivery,true,true,SEL-055,WH-05,2023-08-12
13332,3012,342,Product_342,Toys,4,972.05,3618.05,270.15,0.0541,195.74,false,,in_store,true,true,SEL-098,WH-01,2023-09-07
13333,3097,168,Product_168,Clothing,5,1275.55,6356.56,21.19,0.0817,519.33,true,,dropship,false,true,SEL-057,WH-14,2023-04-29
13334,952,15,Product_15,Beauty,4,670.86,2491.77,191.67,0.0711,177.16,false,,warehouse,true,false,SEL-095,WH-14,2024-02-18
13335,4976,46,Product_46,Home & Garden,5,1283.42,6133.05,284.05,0.1189,729.22,true,defective,dropship,false,false,SEL-057,WH-12,2024-01-09
13336,4598,410,Product_410,Clothing,5,531.49,2574.32,83.13,0.0693,178.4,false,,warehouse,false,false,SEL-026,WH-16,2025-09-16
13337,4319,403,Product_403,Home & Garden,1,1394.84,1269.66,125.18,0.0502,63.74,false,,dropship,true,true,SEL-091,WH-19,2024-04-20
13338,4765,168,Product_168,Music,5,780.69,3874.16,29.29,0.1176,455.6,false,,warehouse,true,true,SEL-013,WH-17,2024-07-20
13339,3927,314,Product_314,Music,3,861.25,2481.24,102.51,0.0523,129.77,false,,digital_delivery,true,false,SEL-033,WH-18,2023-08-08
13340,48,303,Product_303,Toys,2,1398.8,2605.08,192.52,0.0592,154.22,true,,dropship,false,false,SEL-039,WH-17,2025-03-19
13341,4623,208,Product_208,Automotive,4,813.35,3020.93,232.47,0.0716,216.3,true,defective,digital_delivery,false,true,SEL-052,WH-05,2022-11-22
13342,236,274,Product_274,Toys,1,1002.03,756.51,245.52,0.0894,67.63,false,,dropship,false,false,SEL-057,WH-11,2025-03-31
13343,3668,453,Product_453,Automotive,3,298.56,890.55,5.13,0.1028,91.55,true,defective,dropship,true,false,SEL-069,WH-16,2024-01-18
13344,438,283,Product_283,Clothing,2,558.7,1066.92,50.48,0.0952,101.57,false,,in_store,true,true,SEL-014,WH-17,2023-01-06
13345,4341,57,Product_57,Beauty,5,1423.52,6737.77,379.83,0.0784,528.24,false,,in_store,true,false,SEL-022,WH-04,2024-12-21
13346,3996,458,Product_458,Automotive,5,222.8,1053.79,60.21,0.0658,69.34,false,,dropship,false,false,SEL-065,WH-03,2022-03-15
13347,2176,406,Product_406,Toys,3,605.66,1792.72,24.26,0.0786,140.91,false,,in_store,false,true,SEL-002,WH-19,2022-06-05
13348,4268,241,Product_241,Beauty,2,331.6,593.25,69.95,0.1152,68.34,true,wrong_item,dropship,false,false,SEL-001,WH-11,2024-11-18
13349,4062,381,Product_381,Home & Garden,5,264.94,1260.95,63.75,0.0898,113.23,false,,dropship,true,true,SEL-077,WH-18,2025-03-09
13350,3665,178,Product_178,Beauty,5,34.58,168.77,4.13,0.0759,12.81,false,,dropship,false,true,SEL-099,WH-03,2025-10-30
13351,2119,409,Product_409,Music,3,258.33,713.01,61.98,0.099,70.59,false,,digital_delivery,false,false,SEL-058,WH-07,2024-06-28
13352,3523,112,Product_112,Sports,5,1367.18,6777.33,58.57,0.0801,542.86,true,not_as_described,in_store,true,true,SEL-019,WH-19,2024-11-14
13353,3206,20,Product_20,Clothing,4,768.37,3050.67,22.81,0.0888,270.9,true,wrong_item,in_store,false,true,SEL-054,WH-10,2024-05-06
13354,3343,443,Product_443,Home & Garden,1,1367.09,1173.2,193.89,0.1197,140.43,false,,in_store,true,false,SEL-077,WH-03,2023-04-16
13355,2534,291,Product_291,Beauty,4,725.77,2794.13,108.95,0.0974,272.15,true,wrong_item,dropship,true,false,SEL-052,WH-14,2022-12-29
13356,1034,485,Product_485,Home & Garden,4,206.97,790.04,37.84,0.0881,69.6,false,,dropship,false,true,SEL-014,WH-15,2022-04-14
13357,1357,67,Product_67,Electronics,2,553.08,1104.7,1.46,0.1137,125.6,false,,warehouse,false,true,SEL-076,WH-05,2024-03-27
13358,3676,496,Product_496,Music,3,173.22,487.57,32.09,0.0502,24.48,true,defective,in_store,false,false,SEL-057,WH-18,2022-06-20
13359,1800,55,Product_55,Clothing,3,215.98,602.3,45.64,0.1061,63.9,false,,in_store,false,true,SEL-022,WH-07,2022-04-20
13360,831,343,Product_343,Sports,1,259.5,217.64,41.86,0.106,23.07,false,,in_store,false,false,SEL-068,WH-16,2024-01-07
13361,2736,426,Product_426,Home & Garden,2,275.24,511.62,38.86,0.0827,42.31,false,,digital_delivery,false,true,SEL-046,WH-11,2023-06-28
13362,2005,418,Product_418,Home & Garden,1,1147.96,903.86,244.1,0.0538,48.63,false,,warehouse,true,false,SEL-075,WH-13,2025-11-20
13363,4392,486,Product_486,Music,4,1247.3,4849.52,139.68,0.0869,421.42,true,wrong_item,digital_delivery,true,false,SEL-010,WH-11,2022-10-24
13364,2391,307,Product_307,Electronics,2,921.73,1657.33,186.13,0.1122,185.95,true,not_as_described,dropship,false,false,SEL-040,WH-17,2025-09-16
13365,975,390,Product_390,Books,4,820.26,3064.92,216.12,0.1098,336.53,true,arrived_late,dropship,false,false,SEL-010,WH-12,2025-03-27
13366,4290,422,Product_422,Toys,3,555.84,1600.07,67.45,0.0529,84.64,true,wrong_item,digital_delivery,false,false,SEL-001,WH-01,2023-04-04
13367,3424,292,Product_292,Beauty,4,34.72,136.29,2.59,0.0533,7.26,false,,digital_delivery,false,true,SEL-045,WH-20,2022-09-13
13368,4299,274,Product_274,Toys,3,598.02,1736.91,57.15,0.0522,90.67,true,changed_mind,dropship,true,true,SEL-083,WH-10,2022-03-12
13369,271,347,Product_347,Books,5,153.54,762.96,4.74,0.0991,75.61,false,,digital_delivery,true,true,SEL-030,WH-17,2022-05-17
13370,2440,173,Product_173,Music,5,615.44,2987.38,89.82,0.1136,339.37,true,,warehouse,true,false,SEL-039,WH-16,2023-08-06
13371,2487,496,Product_496,Toys,2,1352.13,2537.95,166.31,0.1032,261.92,true,arrived_late,in_store,false,true,SEL-059,WH-09,2025-04-05
13372,556,361,Product_361,Books,5,1064.96,5159.56,165.24,0.0986,508.73,true,defective,in_store,true,true,SEL-087,WH-13,2025-04-03
13373,1410,198,Product_198,Music,1,43.73,33.02,10.71,0.0934,3.08,true,wrong_item,warehouse,true,false,SEL-055,WH-08,2023-07-14
13374,1189,292,Product_292,Home & Garden,2,589.57,1137.34,41.8,0.1163,132.27,false,,warehouse,true,false,SEL-083,WH-18,2024-07-07
13375,2318,215,Product_215,Sports,4,1255.86,4738.13,285.31,0.0564,267.23,false,,in_store,true,true,SEL-005,WH-13,2022-08-08
13376,1975,453,Product_453,Automotive,2,618.71,1125.49,111.93,0.0524,58.98,true,changed_mind,digital_delivery,true,true,SEL-007,WH-17,2022-12-07
13377,2758,15,Product_15,Home & Garden,4,297.62,1132.91,57.57,0.0609,68.99,false,,digital_delivery,true,true,SEL-075,WH-06,2025-03-25
13378,4210,331,Product_331,Automotive,3,822.93,2467.59,1.2,0.058,143.12,false,,dropship,false,false,SEL-055,WH-18,2022-12-30
13379,835,151,Product_151,Music,5,1211.07,6023.44,31.91,0.1166,702.33,true,arrived_late,in_store,false,false,SEL-052,WH-14,2023-04-08
13380,229,23,Product_23,Sports,3,42.72,120.95,7.21,0.0987,11.94,true,wrong_item,in_store,false,false,SEL-057,WH-05,2023-01-20
13381,3384,255,Product_255,Home & Garden,5,255.16,1227.23,48.57,0.0972,119.29,false,,dropship,false,true,SEL-063,WH-03,2024-01-21
13382,3080,368,Product_368,Music,2,678.12,1154.58,201.66,0.0609,70.31,false,,digital_delivery,false,true,SEL-078,WH-04,2022-08-21
13383,461,200,Product_200,Books,1,203.9,163.51,40.39,0.0936,15.3,true,arrived_late,in_store,true,true,SEL-084,WH-16,2024-12-21
13384,2481,358,Product_358,Music,3,794.54,2274.57,109.05,0.1075,244.52,false,,warehouse,true,false,SEL-052,WH-08,2023-03-18
