product_id,product_name,category,brand,price,cost_price,discount_pct,rating,num_reviews,stock_quantity,reorder_point,weight_kg,sku,launch_date,is_active,is_featured,warranty_period,supplier_id,tags
443,FreshBite Electronics 443,Electronics,FreshBite,531.07,316.58,0.0,2.0,1001,650.0,21,46.66,SKU-00443,2024-04-05,true,false,6 months,SUP-025,"electronics,freshbite,trending"
444,HomeBliss Clothing 444,Clothing,HomeBliss,977.13,307.51,0.05,1.5,1746,532.0,21,33.27,SKU-00444,2024-12-05,true,false,1 year,SUP-002,"clothing,homebliss,trending"
445,PlayFun Home & Garden 445,Home & Garden,PlayFun,707.84,320.14,0.48,2.7,100,31.0,82,3.28,SKU-00445,2025-08-24,false,false,1 year,SUP-050,"home & garden,playfun,trending"
446,TechPro Beauty 446,Beauty,TechPro,1065.86,692.02,0.28,4.8,2383,75.0,63,43.52,SKU-00446,2023-02-26,false,true,2 years,SUP-043,"beauty,techpro,trending"
447,StyleHub Clothing 447,Clothing,StyleHub,383.95,268.54,0.16,2.2,3242,943.0,28,13.81,SKU-00447,2024-12-17,true,true,1 year,SUP-004,"clothing,stylehub,trending"
448,SportZone Beauty 448,Beauty,SportZone,193.81,63.82,0.04,4.7,2143,400.0,38,25.97,SKU-00448,2025-05-08,false,true,no warranty,SUP-045,"beauty,sportzone,trending"
449,MelodyBox Toys 449,Toys,MelodyBox,227.47,93.63,0.34,2.6,1203,65.0,73,14.4,SKU-00449,2023-06-11,false,true,1 year,SUP-007,"toys,melodybox,trending"
450,SportZone Beauty 450,Beauty,SportZone,872.83,371.64,0.22,4.1,2359,103.0,98,44.09,SKU-00450,2024-09-01,true,true,no warranty,SUP-044,"beauty,sportzone,trending"
451,GlowUp Sports 451,Sports,GlowUp,1115.53,687.06,0.32,4.0,97,946.0,79,29.97,SKU-00451,2025-11-01,true,false,lifetime,SUP-028,"sports,glowup,trending"
452,PlayFun Music 452,Music,PlayFun,682.04,307.12,0.06,4.2,4316,227.0,11,13.79,SKU-00452,2025-11-25,false,false,no warranty,SUP-019,"music,playfun,trending"
453,SportZone Automotive 453,Automotive,SportZone,1257.53,498.21,0.13,1.9,4986,469.0,65,37.98,SKU-00453,2024-09-05,true,true,no warranty,SUP-028,"automotive,sportzone,trending"
454,PlayFun Food 454,Food,PlayFun,238.57,162.34,0.42,1.3,3962,797.0,50,2.53,SKU-00454,2022-01-09,true,false,6 months,SUP-006,"food,playfun,trending"
455,FreshBite Clothing 455,Clothing,FreshBite,494.57,227.07,0.29,2.8,146,738.0,55,8.54,SKU-00455,2022-02-13,false,false,6 months,SUP-039,"clothing,freshbite,trending"
456,AutoMart Toys 456,Toys,AutoMart,1382.94,499.61,0.03,2.1,1255,391.0,74,2.58,SKU-00456,2023-02-25,true,false,6 months,SUP-028,"toys,automart,trending"
457,StyleHub Clothing 457,Clothing,StyleHub,897.26,578.49,0.02,3.8,3123,178.0,72,25.69,SKU-00457,2025-06-06,true,true,3 years,SUP-033,"clothing,stylehub,trending"
458,StyleHub Home & Garden 458,Home & Garden,StyleHub,1144.4,412.03,0.33,1.5,4772,332.0,27,43.92,SKU-00458,2022-11-01,true,true,1 year,SUP-006,"home & garden,stylehub,trending"
459,PlayFun Books 459,Books,PlayFun,588.31,293.77,0.17,4.3,1754,519.0,54,47.15,SKU-00459,2024-05-28,true,false,1 year,SUP-045,"books,playfun,trending"
460,StyleHub Automotive 460,Automotive,StyleHub,1437.17,581.31,0.09,4.2,4069,653.0,73,9.51,SKU-00460,2023-02-17,false,false,1 year,SUP-045,"automotive,stylehub,trending"
461,SportZone Automotive 461,Automotive,SportZone,273.95,168.14,0.34,2.2,1237,12.0,42,9.34,SKU-00461,2024-06-18,true,false,2 years,SUP-008,"automotive,sportzone,trending"
462,FreshBite Toys 462,Toys,FreshBite,685.74,375.13,0.31,1.6,412,978.0,94,16.53,SKU-00462,2025-03-06,true,false,1 year,SUP-042,"toys,freshbite,trending"
463,MelodyBox Electronics 463,Electronics,MelodyBox,549.38,316.24,0.37,3.2,4049,608.0,100,30.38,SKU-00463,2024-03-20,false,true,3 years,SUP-014,"electronics,melodybox,trending"
464,MelodyBox Automotive 464,Automotive,MelodyBox,525.61,189.0,0.26,3.5,3459,961.0,19,6.47,SKU-00464,2022-11-01,true,true,2 years,SUP-007,"automotive,melodybox,trending"
465,StyleHub Clothing 465,Clothing,StyleHub,362.87,138.98,0.05,2.9,1537,373.0,96,2.31,SKU-00465,2023-06-17,false,false,lifetime,SUP-050,"clothing,stylehub,trending"
466,StyleHub Sports 466,Sports,StyleHub,259.94,92.48,0.36,1.7,1393,906.0,81,24.26,SKU-00466,2023-05-26,false,false,6 months,SUP-050,"sports,stylehub,trending"
467,SportZone Music 467,Music,SportZone,314.76,199.05,0.05,2.9,4315,975.0,81,43.91,SKU-00467,2024-11-29,true,false,lifetime,SUP-011,"music,sportzone,trending"
468,HomeBliss Clothing 468,Clothing,HomeBliss,1425.04,491.13,0.41,4.0,1522,141.0,93,2.8,SKU-00468,2022-01-14,true,false,6 months,SUP-024,"clothing,homebliss,trending"
469,MelodyBox Clothing 469,Clothing,MelodyBox,351.67,235.68,0.42,2.2,4903,544.0,41,27.06,SKU-00469,2023-02-09,false,false,no warranty,SUP-029,"clothing,melodybox,trending"
470,FreshBite Home & Garden 470,Home & Garden,FreshBite,189.34,73.72,0.1,1.2,2049,575.0,60,8.54,SKU-00470,2024-01-21,false,false,6 months,SUP-029,"home & garden,freshbite,trending"
471,TechPro Automotive 471,Automotive,TechPro,28.19,18.76,0.46,2.3,4159,519.0,36,45.87,SKU-00471,2025-02-04,true,true,lifetime,SUP-002,"automotive,techpro,trending"
472,ReadMore Food 472,Food,ReadMore,849.15,508.14,0.26,2.3,1116,729.0,78,14.09,SKU-00472,2024-09-12,true,false,lifetime,SUP-032,"food,readmore,trending"
473,HomeBliss Toys 473,Toys,HomeBliss,699.42,487.38,0.21,2.2,2630,884.0,40,10.9,SKU-00473,2022-03-10,false,true,3 years,SUP-027,"toys,homebliss,trending"
474,AutoMart Beauty 474,Beauty,AutoMart,95.98,62.97,0.35,1.9,1908,91.0,83,39.46,SKU-00474,2022-05-22,false,true,6 months,SUP-038,"beauty,automart,trending"
475,PlayFun Toys 475,Toys,PlayFun,1116.63,346.41,0.12,1.8,934,841.0,42,34.29,SKU-00475,2023-04-17,false,false,lifetime,SUP-005,"toys,playfun,trending"
476,TechPro Automotive 476,Automotive,TechPro,1162.07,448.52,0.29,3.6,225,414.0,78,29.08,SKU-00476,2022-04-15,true,false,2 years,SUP-034,"automotive,techpro,trending"
477,TechPro Books 477,Books,TechPro,717.84,446.91,0.2,4.3,3676,974.0,48,6.44,SKU-00477,2024-06-02,false,false,1 year,SUP-010,"books,techpro,trending"
478,PlayFun Toys 478,Toys,PlayFun,95.63,44.93,0.16,1.5,4963,24.0,38,19.29,SKU-00478,2024-06-22,true,true,6 months,SUP-029,"toys,playfun,trending"
479,TechPro Books 479,Books,TechPro,933.99,458.28,0.41,4.9,185,847.0,50,34.8,SKU-00479,2025-12-08,false,true,lifetime,SUP-007,"books,techpro,trending"
480,MelodyBox Music 480,Music,MelodyBox,1131.53,696.85,0.42,3.2,2154,278.0,65,16.4,SKU-00480,2025-12-12,false,true,no warranty,SUP-029,"music,melodybox,trending"
481,SportZone Sports 481,Sports,SportZone,1494.1,468.32,0.16,1.2,2961,904.0,57,46.17,SKU-00481,2025-09-25,false,false,3 years,SUP-018,"sports,sportzone,trending"
482,MelodyBox Electronics 482,Electronics,MelodyBox,1181.66,377.42,0.36,3.6,2588,601.0,86,34.01,SKU-00482,2022-03-14,true,true,1 year,SUP-017,"electronics,melodybox,trending"
483,SportZone Clothing 483,Clothing,SportZone,1310.32,576.08,0.31,1.2,3921,19.0,19,42.16,SKU-00483,2023-07-11,false,false,2 years,SUP-034,"clothing,sportzone,trending"
484,TechPro Sports 484,Sports,TechPro,1464.53,447.3,0.44,1.1,2399,713.0,42,42.48,SKU-00484,2023-05-31,false,false,lifetime,SUP-014,"sports,techpro,trending"
485,FreshBite Sports 485,Sports,FreshBite,1215.54,535.33,0.18,1.1,4518,581.0,28,43.0,SKU-00485,2024-03-22,false,true,2 years,SUP-029,"sports,freshbite,trending"
486,TechPro Beauty 486,Beauty,TechPro,129.32,48.75,0.02,2.9,2714,738.0,21,49.39,SKU-00486,2022-08-18,true,true,3 years,SUP-023,"beauty,techpro,trending"
487,PlayFun Books 487,Books,PlayFun,94.52,53.88,0.18,2.3,184,308.0,23,16.98,SKU-00487,2022-02-14,false,true,3 years,SUP-017,"books,playfun,trending"
488,GlowUp Clothing 488,Clothing,GlowUp,1027.23,505.82,0.4,4.4,3172,878.0,22,31.33,SKU-00488,2025-11-15,true,true,no warranty,SUP-016,"clothing,glowup,trending"
489,MelodyBox Clothing 489,Clothing,MelodyBox,690.56,337.49,0.08,2.2,3078,100.0,75,12.77,SKU-00489,2023-08-23,false,false,lifetime,SUP-027,"clothing,melodybox,trending"
490,PlayFun Sports 490,Sports,PlayFun,1142.81,637.06,0.3,4.0,2058,683.0,20,47.08,SKU-00490,2025-01-15,true,true,lifetime,SUP-050,"sports,playfun,trending"
491,StyleHub Clothing 491,Clothing,StyleHub,1284.98,794.2,0.43,3.5,2227,942.0,97,34.07,SKU-00491,2024-10-06,true,false,no warranty,SUP-046,"clothing,stylehub,trending"
492,MelodyBox Toys 492,Toys,MelodyBox,143.01,92.05,0.46,2.2,4343,909.0,83,49.62,SKU-00492,2022-02-10,true,false,3 years,SUP-022,"toys,melodybox,trending"
493,SportZone Food 493,Food,SportZone,1346.08,530.15,0.49,3.3,2369,560.0,74,24.77,SKU-00493,2022-02-07,false,true,3 years,SUP-026,"food,sportzone,trending"
494,GlowUp Automotive 494,Automotive,GlowUp,1205.2,773.11,0.24,1.8,4351,45.0,41,13.78,SKU-00494,2022-10-31,false,true,lifetime,SUP-007,"automotive,glowup,trending"
495,AutoMart Food 495,Food,AutoMart,188.32,66.05,0.27,2.8,3617,435.0,68,21.68,SKU-00495,2025-11-22,false,true,no warranty,SUP-040,"food,automart,trending"
496,MelodyBox Clothing 496,Clothing,MelodyBox,185.13,69.59,0.18,2.5,2073,126.0,83,32.93,SKU-00496,2025-06-05,true,true,3 years,SUP-028,"clothing,melodybox,trending"
497,AutoMart Music 497,Music,AutoMart,1268.97,810.53,0.27,2.4,3665,319.0,24,1.41,SKU-00497,2024-02-07,false,true,no warranty,SUP-038,"music,automart,trending"
498,AutoMart Beauty 498,Beauty,AutoMart,74.38,31.33,0.14,2.8,3942,917.0,24,13.66,SKU-00498,2023-12-29,false,false,6 months,SUP-009,"beauty,automart,trending"
499,TechPro Toys 499,Toys,TechPro,1047.33,465.0,0.48,2.0,2311,36.0,89,34.63,SKU-00499,2025-01-07,false,false,2 years,SUP-009,"toys,techpro,trending"
500,GlowUp Toys 500,Toys,GlowUp,1490.08,576.05,0.13,4.6,4502,269.0,53,36.65,SKU-00500,2025-12-24,false,false,no warranty,SUP-027,"toys,glowup,trending"
