review_id,user_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,unhelpful_votes,sentiment,media_count,seller_replied,reply_date,review_source,review_language,flagged_as_spam
6798,575,216,Product_216,Electronics,4.4,Review title 6798,This is review text for product 216. Rating: 4.4.,2022-04-26 23:20:32,true,91.0,1.0,negative,6.0,true,2022-05-11,third_party,ja,false
6799,1379,58,Product_58,Automotive,4.2,Review title 6799,This is review text for product 58. Rating: 4.2.,2025-12-19 02:50:31,true,72.0,39.0,negative,5.0,false,,email_invite,zh,true
6800,1164,480,Product_480,Sports,1.8,Review title 6800,This is review text for product 480. Rating: 1.8.,2024-12-17 03:29:23,true,101.0,23.0,positive,2.0,false,,website,zh,true
6801,1301,66,Product_66,Music,2.9,Review title 6801,This is review text for product 66. Rating: 2.9.,2024-12-18 09:25:58,true,166.0,11.0,positive,7.0,true,2024-12-29,mobile_app,pt,false
6802,704,283,Product_283,Books,3.7,Review title 6802,This is review text for product 283. Rating: 3.7.,2024-12-14 05:33:12,true,73.0,25.0,positive,8.0,false,,website,en,true
6803,1954,310,Product_310,Music,4.9,Review title 6803,This is review text for product 310. Rating: 4.9.,2025-08-12 13:04:14,false,14.0,27.0,negative,4.0,true,2025-08-20,email_invite,de,true
6804,1321,304,Product_304,Automotive,1.2,Review title 6804,This is review text for product 304. Rating: 1.2.,2022-04-26 04:14:19,true,24.0,5.0,negative,2.0,true,2022-05-18,third_party,zh,true
6805,1053,118,Product_118,Toys,4.0,Review title 6805,This is review text for product 118. Rating: 4.0.,2022-05-23 21:35:43,true,149.0,2.0,positive,2.0,true,2022-06-07,email_invite,de,true
6806,63,259,Product_259,Beauty,3.2,Review title 6806,This is review text for product 259. Rating: 3.2.,2024-06-05 15:43:18,true,29.0,41.0,neutral,8.0,true,2024-06-22,mobile_app,ar,false
6807,1250,359,Product_359,Home & Garden,1.9,Review title 6807,This is review text for product 359. Rating: 1.9.,2024-12-18 09:06:38,false,47.0,38.0,mixed,2.0,false,,third_party,de,false
6808,1696,117,Product_117,Automotive,1.7,Review title 6808,This is review text for product 117. Rating: 1.7.,2024-04-13 08:20:42,false,121.0,9.0,positive,5.0,true,2024-05-12,mobile_app,ja,false
6809,1221,328,Product_328,Automotive,4.2,Review title 6809,This is review text for product 328. Rating: 4.2.,2024-04-10 19:02:20,true,145.0,32.0,mixed,5.0,false,,website,pt,false
6810,1022,132,Product_132,Clothing,1.7,Review title 6810,This is review text for product 132. Rating: 1.7.,2022-05-23 07:03:46,false,64.0,37.0,neutral,3.0,true,2022-05-27,third_party,en,false
6811,1711,405,Product_405,Toys,2.0,Review title 6811,This is review text for product 405. Rating: 2.0.,2022-09-28 22:00:51,false,94.0,28.0,mixed,9.0,true,2022-10-02,third_party,hi,true
6812,1846,258,Product_258,Sports,1.1,Review title 6812,This is review text for product 258. Rating: 1.1.,2022-05-01 07:50:51,true,138.0,17.0,positive,0.0,true,2022-05-22,third_party,fr,false
6813,1274,385,Product_385,Home & Garden,4.1,Review title 6813,This is review text for product 385. Rating: 4.1.,2022-07-09 20:10:28,true,29.0,23.0,negative,1.0,false,,website,ar,true
6814,527,202,Product_202,Food,4.8,Review title 6814,This is review text for product 202. Rating: 4.8.,2024-03-01 10:52:07,true,85.0,36.0,neutral,5.0,false,,website,ko,true
6815,1976,473,Product_473,Home & Garden,4.4,Review title 6815,This is review text for product 473. Rating: 4.4.,2025-11-06 09:10:27,true,49.0,4.0,positive,2.0,false,,third_party,de,false
6816,1828,180,Product_180,Books,2.9,Review title 6816,This is review text for product 180. Rating: 2.9.,2025-10-31 23:52:13,false,60.0,8.0,positive,5.0,true,2025-11-05,mobile_app,pt,false
6817,83,280,Product_280,Music,2.2,Review title 6817,This is review text for product 280. Rating: 2.2.,2022-12-29 17:09:41,true,146.0,3.0,neutral,9.0,true,2023-01-01,website,fr,false
6818,462,190,Product_190,Beauty,1.3,Review title 6818,This is review text for product 190. Rating: 1.3.,2025-08-25 07:54:14,true,57.0,29.0,neutral,0.0,true,2025-09-01,website,fr,true
6819,1432,256,Product_256,Beauty,4.8,Review title 6819,This is review text for product 256. Rating: 4.8.,2025-07-14 14:21:46,false,98.0,1.0,negative,2.0,true,2025-08-09,email_invite,ko,false
6820,1706,32,Product_32,Sports,1.9,Review title 6820,This is review text for product 32. Rating: 1.9.,2023-10-01 21:37:52,false,25.0,14.0,negative,7.0,true,2023-10-17,mobile_app,fr,false
6821,1847,95,Product_95,Toys,1.5,Review title 6821,This is review text for product 95. Rating: 1.5.,2025-05-16 20:23:21,false,41.0,19.0,positive,7.0,false,,third_party,fr,true
6822,1782,421,Product_421,Automotive,4.2,Review title 6822,This is review text for product 421. Rating: 4.2.,2022-07-26 08:55:33,false,69.0,13.0,positive,5.0,true,2022-08-23,third_party,ja,false
6823,1537,121,Product_121,Food,3.5,Review title 6823,This is review text for product 121. Rating: 3.5.,2022-01-22 19:04:52,false,124.0,1.0,neutral,2.0,true,2022-02-19,third_party,fr,false
6824,1631,312,Product_312,Automotive,1.4,Review title 6824,This is review text for product 312. Rating: 1.4.,2024-03-05 23:30:54,true,189.0,38.0,mixed,8.0,false,,mobile_app,pt,false
6825,691,238,Product_238,Food,4.1,Review title 6825,This is review text for product 238. Rating: 4.1.,2024-07-27 21:03:37,true,4.0,33.0,negative,5.0,false,,third_party,fr,false
6826,1407,473,Product_473,Sports,2.4,Review title 6826,This is review text for product 473. Rating: 2.4.,2025-03-17 23:23:21,false,50.0,36.0,mixed,3.0,false,,third_party,ar,false
6827,1735,161,Product_161,Clothing,3.6,Review title 6827,This is review text for product 161. Rating: 3.6.,2023-10-21 22:20:33,true,99.0,12.0,mixed,3.0,true,2023-11-15,email_invite,de,true
6828,499,342,Product_342,Electronics,2.3,Review title 6828,This is review text for product 342. Rating: 2.3.,2025-03-18 19:37:03,true,93.0,31.0,negative,4.0,true,2025-04-09,third_party,fr,true
6829,1382,105,Product_105,Electronics,3.5,Review title 6829,This is review text for product 105. Rating: 3.5.,2024-10-16 14:55:46,true,153.0,48.0,neutral,9.0,true,2024-10-30,email_invite,es,false
6830,761,466,Product_466,Sports,1.5,Review title 6830,This is review text for product 466. Rating: 1.5.,2023-05-25 17:27:30,false,35.0,11.0,neutral,7.0,false,,third_party,es,false
6831,436,306,Product_306,Books,1.6,Review title 6831,This is review text for product 306. Rating: 1.6.,2022-04-13 12:15:44,false,194.0,2.0,mixed,4.0,false,,third_party,ar,false
6832,1510,247,Product_247,Home & Garden,4.8,Review title 6832,This is review text for product 247. Rating: 4.8.,2023-01-11 09:50:22,true,107.0,30.0,mixed,4.0,true,2023-02-09,email_invite,pt,false
6833,1103,262,Product_262,Beauty,1.7,Review title 6833,This is review text for product 262. Rating: 1.7.,2023-05-01 00:17:32,false,39.0,48.0,negative,3.0,true,2023-05-27,mobile_app,zh,false
6834,441,79,Product_79,Books,5.0,Review title 6834,This is review text for product 79. Rating: 5.0.,2023-12-17 10:13:04,true,57.0,36.0,positive,5.0,false,,website,fr,true
6835,322,66,Product_66,Automotive,2.6,Review title 6835,This is review text for product 66. Rating: 2.6.,2025-03-04 09:49:57,false,14.0,18.0,positive,3.0,false,,email_invite,ja,false
6836,832,221,Product_221,Food,4.7,Review title 6836,This is review text for product 221. Rating: 4.7.,2025-12-08 02:32:43,false,27.0,6.0,neutral,4.0,true,2025-12-26,mobile_app,fr,false
6837,1723,380,Product_380,Sports,1.6,Review title 6837,This is review text for product 380. Rating: 1.6.,2024-07-16 02:46:23,true,82.0,35.0,mixed,8.0,true,2024-08-02,website,ko,true
6838,1245,147,Product_147,Food,3.0,Review title 6838,This is review text for product 147. Rating: 3.0.,2023-05-20 15:34:37,false,169.0,12.0,positive,4.0,true,2023-06-10,mobile_app,zh,false
6839,206,390,Product_390,Books,3.0,Review title 6839,This is review text for product 390. Rating: 3.0.,2023-12-06 20:28:36,true,80.0,27.0,positive,1.0,false,,email_invite,en,false
6840,446,350,Product_350,Books,3.9,Review title 6840,This is review text for product 350. Rating: 3.9.,2023-02-22 16:59:17,false,15.0,23.0,mixed,6.0,false,,mobile_app,hi,false
6841,306,378,Product_378,Music,2.7,Review title 6841,This is review text for product 378. Rating: 2.7.,2025-07-01 20:35:20,true,162.0,39.0,mixed,5.0,false,,website,ar,false
6842,702,138,Product_138,Electronics,2.6,Review title 6842,This is review text for product 138. Rating: 2.6.,2024-02-15 04:28:48,false,7.0,9.0,positive,2.0,true,2024-02-29,email_invite,hi,false
6843,57,40,Product_40,Beauty,3.2,Review title 6843,This is review text for product 40. Rating: 3.2.,2025-11-11 17:51:12,true,55.0,11.0,mixed,4.0,false,,mobile_app,de,false
6844,1939,107,Product_107,Sports,2.4,Review title 6844,This is review text for product 107. Rating: 2.4.,2022-01-17 16:37:44,false,39.0,17.0,negative,6.0,true,2022-02-03,email_invite,de,false
6845,157,349,Product_349,Electronics,1.9,Review title 6845,This is review text for product 349. Rating: 1.9.,2024-03-18 07:51:26,true,51.0,5.0,negative,7.0,false,,mobile_app,hi,true
6846,362,393,Product_393,Toys,4.3,Review title 6846,This is review text for product 393. Rating: 4.3.,2022-11-05 04:24:05,false,151.0,36.0,mixed,0.0,true,2022-11-29,email_invite,es,false
6847,1940,424,Product_424,Home & Garden,2.1,Review title 6847,This is review text for product 424. Rating: 2.1.,2022-03-17 06:51:50,true,175.0,29.0,neutral,1.0,true,2022-04-05,email_invite,pt,true
6848,1729,172,Product_172,Automotive,4.9,Review title 6848,This is review text for product 172. Rating: 4.9.,2023-05-20 16:14:37,true,121.0,38.0,negative,8.0,false,,third_party,hi,false
6849,1924,157,Product_157,Automotive,1.1,Review title 6849,This is review text for product 157. Rating: 1.1.,2024-07-13 00:17:14,false,60.0,37.0,mixed,2.0,true,2024-08-11,website,fr,false
6850,72,398,Product_398,Electronics,4.7,Review title 6850,This is review text for product 398. Rating: 4.7.,2025-01-23 07:45:44,true,26.0,9.0,negative,5.0,false,,website,ar,false
6851,598,7,Product_7,Automotive,1.7,Review title 6851,This is review text for product 7. Rating: 1.7.,2024-07-02 10:46:38,false,74.0,14.0,mixed,2.0,false,,third_party,de,false
6852,1911,270,Product_270,Electronics,4.1,Review title 6852,This is review text for product 270. Rating: 4.1.,2024-04-20 13:08:08,false,121.0,18.0,neutral,9.0,true,2024-04-26,mobile_app,ar,false
6853,1958,201,Product_201,Music,3.8,Review title 6853,This is review text for product 201. Rating: 3.8.,2023-11-03 09:12:57,false,121.0,49.0,negative,8.0,true,2023-11-09,website,en,true
6854,1151,449,Product_449,Home & Garden,4.0,Review title 6854,This is review text for product 449. Rating: 4.0.,2022-09-03 18:03:10,false,59.0,1.0,mixed,7.0,true,2022-09-20,third_party,hi,false
6855,191,329,Product_329,Food,2.2,Review title 6855,This is review text for product 329. Rating: 2.2.,2022-08-17 09:56:45,false,167.0,10.0,negative,8.0,true,2022-09-08,third_party,zh,true
6856,1056,112,Product_112,Beauty,4.4,Review title 6856,This is review text for product 112. Rating: 4.4.,2024-10-01 14:10:56,true,73.0,37.0,negative,1.0,false,,mobile_app,ko,true
6857,633,69,Product_69,Home & Garden,4.3,Review title 6857,This is review text for product 69. Rating: 4.3.,2022-03-15 05:44:53,true,11.0,43.0,negative,4.0,true,2022-03-26,mobile_app,hi,true
6858,1312,37,Product_37,Clothing,3.6,Review title 6858,This is review text for product 37. Rating: 3.6.,2024-07-04 07:06:10,true,138.0,29.0,negative,7.0,true,2024-07-18,email_invite,pt,true
6859,61,252,Product_252,Food,3.3,Review title 6859,This is review text for product 252. Rating: 3.3.,2025-09-08 08:43:25,true,156.0,15.0,negative,9.0,true,2025-09-11,mobile_app,zh,false
6860,1189,477,Product_477,Automotive,4.3,Review title 6860,This is review text for product 477. Rating: 4.3.,2022-01-13 21:15:15,false,98.0,33.0,mixed,4.0,false,,mobile_app,es,false
6861,224,385,Product_385,Beauty,1.9,Review title 6861,This is review text for product 385. Rating: 1.9.,2024-02-21 20:23:48,true,4.0,45.0,neutral,5.0,false,,mobile_app,de,false
6862,166,171,Product_171,Books,4.6,Review title 6862,This is review text for product 171. Rating: 4.6.,2022-07-27 20:16:13,false,23.0,18.0,neutral,5.0,false,,email_invite,ar,false
6863,261,461,Product_461,Beauty,4.9,Review title 6863,This is review text for product 461. Rating: 4.9.,2023-06-12 13:15:01,false,129.0,3.0,neutral,1.0,true,2023-07-07,mobile_app,hi,false
6864,610,51,Product_51,Food,3.7,Review title 6864,This is review text for product 51. Rating: 3.7.,2023-01-04 21:02:51,false,33.0,15.0,negative,4.0,true,2023-01-06,mobile_app,de,false
6865,543,374,Product_374,Electronics,2.9,Review title 6865,This is review text for product 374. Rating: 2.9.,2022-01-18 01:00:44,true,164.0,37.0,mixed,8.0,false,,email_invite,hi,false
6866,1683,73,Product_73,Clothing,4.6,Review title 6866,This is review text for product 73. Rating: 4.6.,2022-07-10 01:09:02,false,181.0,22.0,mixed,4.0,false,,email_invite,hi,false
6867,542,497,Product_497,Food,2.5,Review title 6867,This is review text for product 497. Rating: 2.5.,2024-08-30 07:53:59,false,37.0,23.0,positive,10.0,false,,mobile_app,es,false
6868,1858,167,Product_167,Beauty,3.6,Review title 6868,This is review text for product 167. Rating: 3.6.,2025-06-16 01:55:54,false,178.0,2.0,negative,0.0,true,2025-06-23,mobile_app,es,false
6869,246,203,Product_203,Automotive,1.8,Review title 6869,This is review text for product 203. Rating: 1.8.,2024-03-01 20:06:54,true,65.0,35.0,negative,6.0,true,2024-03-15,email_invite,ja,false
6870,547,23,Product_23,Sports,3.9,Review title 6870,This is review text for product 23. Rating: 3.9.,2023-12-09 06:48:40,false,58.0,10.0,negative,8.0,true,2023-12-20,mobile_app,en,false
6871,701,355,Product_355,Sports,3.1,Review title 6871,This is review text for product 355. Rating: 3.1.,2025-02-27 17:54:30,true,133.0,31.0,positive,5.0,true,2025-03-03,website,pt,false
6872,270,40,Product_40,Beauty,1.0,Review title 6872,This is review text for product 40. Rating: 1.0.,2022-07-25 13:17:18,true,199.0,18.0,positive,1.0,false,,mobile_app,fr,false
6873,651,331,Product_331,Sports,2.0,Review title 6873,This is review text for product 331. Rating: 2.0.,2024-05-20 20:53:27,false,14.0,8.0,positive,4.0,false,,third_party,en,true
6874,51,168,Product_168,Clothing,5.0,Review title 6874,This is review text for product 168. Rating: 5.0.,2022-02-09 15:24:33,false,71.0,37.0,neutral,9.0,true,2022-03-09,mobile_app,de,true
6875,1438,482,Product_482,Food,1.2,Review title 6875,This is review text for product 482. Rating: 1.2.,2022-06-27 05:47:06,false,86.0,33.0,negative,8.0,true,2022-07-15,email_invite,fr,false
6876,415,142,Product_142,Books,1.5,Review title 6876,This is review text for product 142. Rating: 1.5.,2023-03-03 09:19:10,true,69.0,41.0,negative,9.0,true,2023-04-01,mobile_app,es,true
6877,1663,421,Product_421,Clothing,1.6,Review title 6877,This is review text for product 421. Rating: 1.6.,2022-11-26 13:47:58,true,185.0,46.0,mixed,0.0,false,,email_invite,en,true
6878,291,18,Product_18,Electronics,4.7,Review title 6878,This is review text for product 18. Rating: 4.7.,2023-07-25 10:32:34,true,182.0,12.0,positive,8.0,true,2023-08-06,email_invite,ko,true
6879,463,47,Product_47,Books,3.7,Review title 6879,This is review text for product 47. Rating: 3.7.,2022-07-31 22:05:22,true,173.0,32.0,neutral,6.0,true,2022-08-21,email_invite,de,false
6880,417,465,Product_465,Books,2.9,Review title 6880,This is review text for product 465. Rating: 2.9.,2023-08-26 22:46:56,true,155.0,41.0,negative,4.0,true,2023-08-29,email_invite,en,false
6881,1138,178,Product_178,Music,2.3,Review title 6881,This is review text for product 178. Rating: 2.3.,2022-07-07 05:00:24,true,164.0,47.0,mixed,6.0,true,2022-07-27,website,fr,false
6882,960,38,Product_38,Toys,3.6,Review title 6882,This is review text for product 38. Rating: 3.6.,2025-05-01 17:53:49,false,3.0,20.0,mixed,8.0,false,,mobile_app,de,true
6883,136,479,Product_479,Automotive,2.8,Review title 6883,This is review text for product 479. Rating: 2.8.,2025-01-27 05:33:42,false,51.0,7.0,negative,5.0,false,,website,en,true
6884,341,460,Product_460,Books,4.4,Review title 6884,This is review text for product 460. Rating: 4.4.,2024-08-16 23:24:23,true,189.0,25.0,mixed,7.0,false,,website,ja,true
6885,1630,329,Product_329,Home & Garden,3.8,Review title 6885,This is review text for product 329. Rating: 3.8.,2023-06-15 19:50:36,true,146.0,35.0,positive,9.0,true,2023-07-11,email_invite,ja,false
6886,546,153,Product_153,Clothing,1.1,Review title 6886,This is review text for product 153. Rating: 1.1.,2025-11-22 05:10:05,false,62.0,24.0,neutral,8.0,false,,website,hi,false
6887,1062,466,Product_466,Home & Garden,3.6,Review title 6887,This is review text for product 466. Rating: 3.6.,2023-10-27 00:46:35,false,123.0,50.0,negative,3.0,true,2023-11-15,third_party,en,true
6888,1182,439,Product_439,Home & Garden,2.2,Review title 6888,This is review text for product 439. Rating: 2.2.,2025-10-17 22:25:53,true,99.0,43.0,mixed,1.0,false,,third_party,hi,false
6889,747,130,Product_130,Electronics,2.7,Review title 6889,This is review text for product 130. Rating: 2.7.,2023-10-24 00:53:12,false,121.0,40.0,neutral,0.0,false,,third_party,fr,false
6890,714,336,Product_336,Clothing,4.3,Review title 6890,This is review text for product 336. Rating: 4.3.,2022-06-22 04:09:59,false,183.0,32.0,negative,10.0,false,,email_invite,zh,false
6891,1724,408,Product_408,Beauty,3.7,Review title 6891,This is review text for product 408. Rating: 3.7.,2022-03-18 18:21:06,false,102.0,47.0,negative,1.0,false,,third_party,de,true
6892,249,479,Product_479,Books,4.7,Review title 6892,This is review text for product 479. Rating: 4.7.,2025-04-20 21:26:45,true,71.0,25.0,neutral,1.0,true,2025-04-26,third_party,ar,true
6893,374,384,Product_384,Food,1.3,Review title 6893,This is review text for product 384. Rating: 1.3.,2022-08-01 21:24:48,false,23.0,8.0,positive,5.0,true,2022-08-04,third_party,ja,true
6894,1684,137,Product_137,Music,3.1,Review title 6894,This is review text for product 137. Rating: 3.1.,2024-11-10 18:47:55,false,119.0,44.0,positive,1.0,false,,third_party,pt,true
6895,441,41,Product_41,Toys,2.6,Review title 6895,This is review text for product 41. Rating: 2.6.,2022-04-04 19:21:09,true,198.0,10.0,negative,1.0,false,,mobile_app,hi,false
6896,570,46,Product_46,Beauty,4.0,Review title 6896,This is review text for product 46. Rating: 4.0.,2023-03-23 11:31:14,false,138.0,37.0,negative,4.0,false,,website,ko,false
6897,194,391,Product_391,Food,3.3,Review title 6897,This is review text for product 391. Rating: 3.3.,2025-09-29 04:57:50,false,56.0,1.0,negative,3.0,true,2025-09-30,website,ar,true
6898,1458,110,Product_110,Food,4.7,Review title 6898,This is review text for product 110. Rating: 4.7.,2023-10-23 02:23:54,true,144.0,34.0,negative,10.0,true,2023-10-24,mobile_app,fr,false
6899,1296,387,Product_387,Clothing,4.0,Review title 6899,This is review text for product 387. Rating: 4.0.,2022-09-24 03:43:00,true,164.0,18.0,positive,2.0,true,2022-10-11,third_party,en,true
6900,1956,207,Product_207,Food,1.3,Review title 6900,This is review text for product 207. Rating: 1.3.,2025-11-29 14:28:35,false,4.0,2.0,neutral,5.0,true,2025-12-26,website,en,true
6901,420,389,Product_389,Music,1.2,Review title 6901,This is review text for product 389. Rating: 1.2.,2022-05-31 00:31:04,false,20.0,41.0,negative,4.0,true,2022-06-10,third_party,ja,true
6902,1000,289,Product_289,Sports,4.3,Review title 6902,This is review text for product 289. Rating: 4.3.,2024-07-28 14:54:05,false,176.0,24.0,positive,6.0,false,,website,fr,false
6903,39,490,Product_490,Clothing,2.3,Review title 6903,This is review text for product 490. Rating: 2.3.,2023-08-06 03:56:35,false,89.0,5.0,mixed,3.0,false,,third_party,en,false
6904,1989,254,Product_254,Clothing,2.7,Review title 6904,This is review text for product 254. Rating: 2.7.,2024-05-23 14:30:37,false,67.0,15.0,neutral,1.0,false,,website,hi,true
6905,1157,396,Product_396,Books,3.4,Review title 6905,This is review text for product 396. Rating: 3.4.,2024-05-14 09:49:04,false,177.0,30.0,neutral,8.0,false,,website,fr,false
6906,680,380,Product_380,Food,1.1,Review title 6906,This is review text for product 380. Rating: 1.1.,2024-01-03 15:13:43,false,38.0,49.0,positive,4.0,false,,third_party,hi,true
6907,1661,430,Product_430,Electronics,4.5,Review title 6907,This is review text for product 430. Rating: 4.5.,2022-11-05 22:42:52,false,31.0,11.0,positive,2.0,false,,third_party,de,true
6908,497,177,Product_177,Home & Garden,4.2,Review title 6908,This is review text for product 177. Rating: 4.2.,2023-09-07 08:39:45,true,198.0,43.0,positive,4.0,true,2023-09-18,third_party,ar,false
6909,916,409,Product_409,Automotive,2.5,Review title 6909,This is review text for product 409. Rating: 2.5.,2023-09-12 03:48:59,true,56.0,32.0,positive,6.0,false,,third_party,hi,false
6910,833,306,Product_306,Electronics,4.4,Review title 6910,This is review text for product 306. Rating: 4.4.,2025-01-02 08:51:52,true,196.0,23.0,negative,7.0,true,2025-01-04,email_invite,ko,false
6911,1552,292,Product_292,Sports,1.6,Review title 6911,This is review text for product 292. Rating: 1.6.,2023-11-08 21:13:12,false,140.0,27.0,negative,3.0,false,,mobile_app,es,false
6912,331,181,Product_181,Clothing,2.4,Review title 6912,This is review text for product 181. Rating: 2.4.,2024-08-25 02:17:47,true,72.0,21.0,mixed,1.0,true,2024-09-15,website,ko,true
6913,158,246,Product_246,Home & Garden,1.2,Review title 6913,This is review text for product 246. Rating: 1.2.,2024-02-15 01:17:17,false,99.0,23.0,negative,9.0,true,2024-03-15,website,hi,true
6914,1424,17,Product_17,Toys,3.7,Review title 6914,This is review text for product 17. Rating: 3.7.,2024-06-22 16:16:38,false,26.0,1.0,mixed,1.0,true,2024-07-05,email_invite,ko,true
6915,1305,181,Product_181,Books,1.1,Review title 6915,This is review text for product 181. Rating: 1.1.,2023-10-31 08:07:39,false,108.0,40.0,negative,4.0,false,,website,pt,true
6916,1316,448,Product_448,Food,4.9,Review title 6916,This is review text for product 448. Rating: 4.9.,2025-04-24 21:41:35,true,155.0,27.0,mixed,8.0,true,2025-05-18,email_invite,de,false
6917,113,360,Product_360,Automotive,1.9,Review title 6917,This is review text for product 360. Rating: 1.9.,2024-02-14 02:01:15,true,26.0,9.0,negative,6.0,true,2024-03-05,third_party,ar,true
6918,921,32,Product_32,Food,3.4,Review title 6918,This is review text for product 32. Rating: 3.4.,2023-08-25 04:55:47,true,26.0,6.0,negative,1.0,true,2023-09-18,mobile_app,zh,true
6919,1159,488,Product_488,Toys,4.7,Review title 6919,This is review text for product 488. Rating: 4.7.,2025-07-26 00:10:20,true,44.0,17.0,mixed,6.0,true,2025-08-06,third_party,es,true
6920,1693,189,Product_189,Home & Garden,1.4,Review title 6920,This is review text for product 189. Rating: 1.4.,2022-06-21 21:02:32,true,92.0,49.0,mixed,7.0,true,2022-06-25,mobile_app,ko,false
6921,1441,419,Product_419,Home & Garden,5.0,Review title 6921,This is review text for product 419. Rating: 5.0.,2023-11-14 21:49:54,true,103.0,34.0,positive,4.0,false,,third_party,fr,false
6922,1060,312,Product_312,Food,3.0,Review title 6922,This is review text for product 312. Rating: 3.0.,2022-11-26 16:51:41,false,162.0,35.0,neutral,7.0,true,2022-12-25,third_party,de,true
6923,670,384,Product_384,Home & Garden,3.5,Review title 6923,This is review text for product 384. Rating: 3.5.,2022-09-28 07:30:54,true,58.0,40.0,positive,8.0,true,2022-10-08,mobile_app,fr,true
6924,536,357,Product_357,Home & Garden,1.8,Review title 6924,This is review text for product 357. Rating: 1.8.,2022-09-05 01:57:57,true,110.0,25.0,negative,8.0,false,,website,ko,true
6925,964,10,Product_10,Food,2.4,Review title 6925,This is review text for product 10. Rating: 2.4.,2024-02-25 05:27:07,false,162.0,36.0,positive,6.0,false,,third_party,es,false
6926,537,482,Product_482,Toys,1.3,Review title 6926,This is review text for product 482. Rating: 1.3.,2024-02-08 03:33:18,true,14.0,40.0,neutral,3.0,false,,third_party,ar,false
6927,237,375,Product_375,Electronics,3.7,Review title 6927,This is review text for product 375. Rating: 3.7.,2024-06-02 20:00:59,true,65.0,49.0,mixed,4.0,true,2024-06-20,website,de,true
6928,610,446,Product_446,Home & Garden,4.5,Review title 6928,This is review text for product 446. Rating: 4.5.,2023-04-04 22:53:26,true,16.0,14.0,positive,2.0,true,2023-04-19,third_party,es,true
6929,124,319,Product_319,Music,2.0,Review title 6929,This is review text for product 319. Rating: 2.0.,2022-10-12 09:56:16,true,35.0,39.0,negative,0.0,true,2022-10-15,mobile_app,de,true
6930,1397,276,Product_276,Music,3.0,Review title 6930,This is review text for product 276. Rating: 3.0.,2022-06-09 19:58:20,false,77.0,38.0,negative,2.0,false,,email_invite,ja,false
6931,745,216,Product_216,Books,4.1,Review title 6931,This is review text for product 216. Rating: 4.1.,2025-01-25 17:50:51,true,199.0,25.0,mixed,3.0,false,,website,ko,false
6932,869,477,Product_477,Food,3.6,Review title 6932,This is review text for product 477. Rating: 3.6.,2023-02-13 13:02:59,true,77.0,32.0,neutral,6.0,false,,website,hi,true
6933,1528,327,Product_327,Home & Garden,4.9,Review title 6933,This is review text for product 327. Rating: 4.9.,2023-09-20 20:08:58,false,78.0,49.0,neutral,6.0,true,2023-10-02,email_invite,hi,false
6934,1478,236,Product_236,Clothing,3.5,Review title 6934,This is review text for product 236. Rating: 3.5.,2023-04-13 00:37:32,true,116.0,2.0,neutral,1.0,true,2023-04-21,website,de,true
6935,118,94,Product_94,Beauty,2.0,Review title 6935,This is review text for product 94. Rating: 2.0.,2023-01-15 16:59:17,false,104.0,15.0,neutral,7.0,false,,website,hi,true
6936,575,126,Product_126,Electronics,4.2,Review title 6936,This is review text for product 126. Rating: 4.2.,2023-08-01 02:32:43,true,186.0,26.0,negative,10.0,true,2023-08-23,website,ar,false
6937,557,405,Product_405,Electronics,4.7,Review title 6937,This is review text for product 405. Rating: 4.7.,2023-05-24 15:23:45,false,183.0,10.0,neutral,1.0,false,,email_invite,pt,false
6938,1559,475,Product_475,Beauty,1.9,Review title 6938,This is review text for product 475. Rating: 1.9.,2023-08-02 17:08:15,false,5.0,9.0,mixed,8.0,false,,email_invite,de,true
6939,881,364,Product_364,Home & Garden,2.2,Review title 6939,This is review text for product 364. Rating: 2.2.,2024-06-12 21:51:18,true,51.0,13.0,mixed,3.0,true,2024-06-30,website,pt,true
6940,1284,418,Product_418,Music,4.9,Review title 6940,This is review text for product 418. Rating: 4.9.,2024-09-09 02:34:46,false,171.0,38.0,mixed,5.0,false,,website,ko,false
6941,388,383,Product_383,Automotive,4.6,Review title 6941,This is review text for product 383. Rating: 4.6.,2024-04-22 23:26:08,false,73.0,5.0,negative,10.0,false,,website,ar,false
6942,1407,421,Product_421,Electronics,2.0,Review title 6942,This is review text for product 421. Rating: 2.0.,2024-07-14 05:34:43,true,170.0,45.0,negative,0.0,true,2024-08-06,mobile_app,es,false
6943,679,212,Product_212,Automotive,3.5,Review title 6943,This is review text for product 212. Rating: 3.5.,2025-04-05 13:00:04,false,64.0,47.0,mixed,0.0,false,,third_party,ko,true
6944,1612,24,Product_24,Food,3.5,Review title 6944,This is review text for product 24. Rating: 3.5.,2025-04-13 00:23:05,true,105.0,44.0,neutral,7.0,false,,mobile_app,pt,false
6945,1253,164,Product_164,Music,3.2,Review title 6945,This is review text for product 164. Rating: 3.2.,2025-11-29 06:29:32,false,177.0,27.0,neutral,1.0,false,,mobile_app,ar,true
6946,1281,337,Product_337,Automotive,4.8,Review title 6946,This is review text for product 337. Rating: 4.8.,2025-09-02 07:15:35,true,39.0,18.0,negative,4.0,true,2025-09-12,third_party,pt,true
6947,1102,240,Product_240,Sports,4.0,Review title 6947,This is review text for product 240. Rating: 4.0.,2025-11-29 18:03:20,true,48.0,46.0,mixed,6.0,true,2025-12-28,website,zh,true
